metabolite_identification	98	104	106	108	109	111	AA	RI	POS 2	POS 3	POS 4	POS 6	POS 9	POS 12	POS 13	DLMC 93	POS 8	4	9	12	14	20	24	26	27	31	34	36	38	39	40	41	42	43	44	46	47	48	56	61	63	64	66	67	68	69	70	71	72	74	78	79	83	1	18	45	84	62	80	82	89	94	95	97	99	101	CE	CM	IRA	SG	POS 14	POS 15	POS 16	125	126	127	129	130	132	134	136	138	139	AI	EA	EB	EM	MC	MM	NC	ST	SA 1	SA 2	SA 3	SA 4	SA 5	SA 6	SA 7	SA 8	SA 9	SA 10	SA 11	SA 12	SA 13	SC	A	B	C	D	DA 20	DA 23	DA 24	DA 25	DA 26	DA 28	DA 7	DA 39	DA 40	DA 41	DA 42	DA 43	DA 44	RIA 1	RIA 2	DA 18	DA 21	DA 4	DA 5	DA 6	DA 8	DA 9	DA 10	DA 11	DA 14	DA 17	DA 1	DA 2	DA 3	DA 12	NEG 6	NEG 20	NEG 21	NEG 22	NEG 28	NEG 29	NEG 30	NEG 32	NEG 35	NEG 37	NEG 46	NEG 5	NEG 16	NEG 12	NEG 19	NEG 26
PC(18:1_20:4)	5.352234413	13.86255657	10.19668271	11.57457886	7.913013368	14.85074778	11.49534341	8.773629019	8.580210429	4.742473422	14.51490495	6.436463208	11.88591635	11.61231882	8.381774104	15.12526663	6.054776089	7.522918098	8.037512235	10.87913658	6.507054724	7.760454183	7.518044388	6.849213251	12.3932764	7.781973954	11.62236469	8.533475265	4.207728959	6.003678308	6.573650916	8.351336453	5.950586689	6.830884697	10.49191432	4.858395394	11.44891019	10.79422056	8.236818849	5.036919062	5.225561126	8.136943375	4.403114273	5.312188127	5.637780071	8.611460274	10.46816943	5.831380299	4.632382607	13.4201803	13.30279913	6.500152173	8.963417611	8.392929388	8.184893735	4.673602605	10.74639026	8.098948883	10.20456429	7.809720334	5.124922569	8.099921424	12.08054727	9.413431485	5.104158143	6.038476104	10.09502156	9.563289533	8.271535506	12.00044787	9.594570212	10.64759044	7.818484839	10.41580246	10.79396539	13.1484461	13.28340615	5.810120452	7.073807409	8.473910845	12.97764227	10.61111988	12.06043784	11.20628433	10.63042501	12.32642939	14.06864022	14.18576667	12.90932364	11.80937731	11.21839366	14.3429929	8.490736629	7.155284859	12.6123867	15.31907102	13.82231997	13.33741201	12.82843341	12.60470933	14.30160175	11.27845588	12.29791904	11.66224251	10.34203955	13.8003351	11.26104431	10.80119818	10.79129625	9.360167198	17.35947782	9.643113466	5.284135183	13.39028815	15.10951027	5.634705967	7.135737994	11.97806907	9.302688189	8.761458976	15.33089614	8.487254677	8.107798574	8.089053654	15.26019982	21.77437069	10.61376141	8.771064898	16.08014643	20.12426449	8.593301641	8.986699556	11.11229147	19.8961563	12.51801771	9.763176206	12.38554685	21.68964451	12.48627373	10.09126882	16.40447648	6.636330616	11.83525676	13.15932057	17.19022488	11.33938582	16.70003091	8.593877715	17.17764155	13.2743515	19.45078383	7.817044801	14.57132315	16.41945794	11.81532682
PC(16:0_22:6)	20.3133408	42.65063989	41.73705628	18.98019116	25.02798638	59.57146128	18.32649354	28.2202163	23.6776534	6.968193775	33.24845952	19.52710524	16.98986223	26.99770859	25.58960645	26.46207921	15.53507117	23.65104444	22.02786228	19.28111987	6.613663424	33.8159525	29.01807991	34.43659607	30.2818771	25.86770001	38.99472594	35.13073794	20.2360314	20.84273177	24.79958709	36.80777217	21.87261841	21.0480068	32.41403355	23.55088409	42.31552637	32.5052619	14.54365469	23.21704636	29.4589679	25.08684451	18.63851963	17.00290539	11.32851662	13.6070118	28.06330529	17.02041616	11.14852845	29.79482104	26.74439564	17.81318463	31.16456459	18.5312216	34.82751658	29.0452995	41.71985252	31.13518482	20.31084786	29.50336352	28.13847773	33.62767183	40.51817425	41.8100414	28.01099299	32.67439851	59.75210952	25.19423851	21.50466351	24.79150473	31.27064215	43.762488	41.37905437	23.6308474	34.95450943	25.95560777	29.64256045	20.44924615	21.54971397	16.17192031	28.55652325	59.2822569	20.67195286	24.48428947	30.99088156	51.99919173	42.26827097	37.07346151	28.77851952	34.80581837	28.34725791	41.97486443	29.57957218	20.76374221	45.43645282	27.09188219	39.52639248	28.24447623	21.57304137	43.21412305	35.18269746	16.47669494	33.74398703	15.86509077	12.87078375	27.36459736	28.97824832	29.08639275	35.19064887	20.22103187	35.45791885	26.42892076	15.30007443	44.30583162	34.23483468	20.26114599	19.11061562	29.07560152	22.5905833	17.01094517	51.97792133	19.56470501	18.26362803	12.71601218	29.75267257	76.02230619	29.21870644	25.24365437	40.13310833	49.73664796	32.0946997	34.79604791	25.47390671	46.61562946	22.4499267	24.61335382	27.74789203	40.22438043	55.27632656	40.94832258	44.45077491	17.99216165	30.91132726	29.63914674	42.41215512	28.95599932	28.65872768	23.8783279	38.62407099	18.08514786	32.97272381	28.77505397	62.58272615	17.1917417	30.7190217
PC(18:0_22:6)	4.204341917	14.56494822	16.91837022	6.331364694	8.301902164	17.18854513	3.403817003	9.787667703	6.781444816	2.461744813	11.49485325	7.20289615	5.192085243	7.70043761	7.015904958	8.769171344	2.699323062	6.751909278	7.840944278	3.662475868	2.40558795	10.00155839	7.160591835	7.636198352	7.611597481	8.232369113	13.95717398	12.1742131	6.341530398	7.714823649	6.016975049	10.12665444	6.159754043	6.534477096	6.724189446	7.146191287	12.01560326	5.540142552	3.393080541	7.553204051	9.248927425	6.211457941	6.290860723	6.449503583	3.979005849	3.293000369	9.646567827	5.245687615	3.7952061	10.3808515	9.538788995	6.565894022	8.525064531	8.636595223	10.58368116	7.500681554	13.39578499	9.160731328	5.527240223	7.412617375	9.962695637	11.16952954	11.53520386	16.4316854	10.71544956	9.771620452	20.59935046	5.243277189	4.639872245	6.450228906	8.608664186	12.19605636	14.32294916	7.111850764	8.94151862	7.214723793	8.64681691	5.410167411	6.518808255	4.757813317	6.80956652	18.86815848	7.659046991	7.109608128	7.054560644	14.69090483	11.44589196	13.08901856	7.679993862	9.331449543	7.904418032	14.17967245	7.21187902	6.863917744	13.27089247	7.907863462	7.527083371	7.285557741	5.825528729	12.61789558	9.283183503	5.054421228	8.565863501	5.029244177	2.047561428	7.926908998	8.498882463	7.280439708	11.33038339	5.544644167	11.32620527	8.510524582	6.827097709	15.20992893	7.845337943	5.806830365	5.030360195	8.807323371	8.655494766	5.091364705	18.62344417	7.91548393	5.308645093	4.34051038	8.771330671	12.87141487	11.34000961	8.210820954	8.708143491	13.39712607	9.115591678	13.54916769	7.259750551	12.63727019	4.581377367	8.917650839	5.37160262	10.39262794	11.75346339	11.7100769	12.85839079	5.758409574	10.99565933	10.49129691	9.705343543	6.693554014	6.640514419	6.780230987	11.69416884	5.980274031	10.47813493	6.553506586	13.72474943	7.793532972	6.689593973
PC(O-16:1_18:2)	1.239641442	0.777595632	2.109252887	1.481889566	1.402797262	1.067426743	1.371168727	1.01525795	2.054165865	1.296359813	4.481583815	0.629524619	1.994722811	0.659038865	0.780324096	2.515185205	0.846642597	0.859418597	0.651659869	1.136730675	4.487884276	1.615018553	3.396423426	1.43714036	0.587586378	1.293490359	1.954931406	0.699661602	0.787892093	0.661906355	1.306254547	0.601125018	0.924809918	1.298698761	1.283959213	0.557387743	1.688583511	1.278575448	2.66905987	0.682251756	0.794801637	1.570016387	0.577205935	2.710224444	1.256970185	0.570084252	1.087022168	0.760650752	1.86603019	1.453245239	2.32637524	1.014164375	0.756699625	1.018878665	0.585215473	0.470953283	1.589734921	1.111700658	1.873558315	1.48090661	0.825355892	1.045744561	0.770243963	0.949755519	0.914537006	0.922783838	1.623607274	2.195312528	2.634240483	2.432888194	1.89785893	1.209372871	1.220653564	2.094163196	2.108580573	1.352592301	1.2198159	1.445291852	0.907163646	1.95580602	1.223710468	1.275966464	2.563336457	4.005669355	3.105245842	3.497082594	3.294965591	1.825485326	2.276797883	4.374491324	3.10165974	2.119354855	1.676145326	2.486698558	3.867720929	4.225626053	3.606385969	4.390334818	3.88301089	4.344964855	3.279600395	4.091850887	3.907533	2.753352846	3.129938972	5.153441005	4.066461461	2.780025121	3.743562785	1.331060243	1.250312982	0.966547749	0.737783137	1.098608201	0.951719737	1.246945033	1.604794167	1.103891738	1.079354827	1.228348807	1.00789267	0.746600797	1.512761336	0.582164332	3.107009338	1.920391513	1.007021723	1.110367711	1.583067945	1.480591275	0.834195473	0.959777877	1.260239216	1.699848188	0.698277864	1.996280618	4.064247167	7.995251352	1.661291108	1.276516647	3.246979059	0.928251008	2.751817228	1.844813705	3.898257664	2.209903327	1.38752264	1.609367763	0.917465806	2.620238102	3.542413772	1.647673979	4.385751556	1.911317134	2.874064031
PE(16:0_18:1)	1.951540084	6.218625842	3.725059958	2.241512068	2.456925428	5.365844902	0.799126134	3.444994641	3.846011687	2.674772293	5.403577415	4.101375794	1.260623847	4.483922888	1.910204845	1.213374312	1.886900736	8.894671123	1.372527127	2.258417861	1.493824891	1.053760712	1.443694832	1.214110192	3.034967872	0.656914497	1.169876521	2.18704335	0.68657211	2.079023407	0.602632656	2.63413449	1.253454486	3.678208955	4.280620373	0.689048965	4.536051031	4.272476115	3.990352417	1.027781228	0.801890609	0.93060204	2.476649983	1.929596797	2.409241153	2.162749148	3.376351427	1.941009303	0.755553001	4.171730332	4.84475223	2.740162948	6.16452355	3.517221787	2.470289303	2.283928568	2.134960638	0.331661339	1.772731657	2.243231422	1.18873989	2.098645054	3.030511439	1.774070562	1.300083406	15.32842044	4.712314002	2.534802045	3.090676101	1.986280746	6.032144742	1.040252582	1.322755067	4.574011995	2.054669848	8.562261432	4.652705467	4.288822954	1.575632084	0.65834136	3.58947229	3.694462483	2.233582105	0.497434527	0.814709893	0.959849367	0.659954934	2.450924596	0.75462242	0.691783889	0.656018968	2.313502421	0.96856654	1.176236787	0.690890801	0.922003944	1.321082369	0.860665022	2.10070993	1.758009455	0.882943047	2.64180389	1.564486966	1.889919366	1.150917974	0.783480025	7.467869802	1.015945585	0.805994305	7.360250039	8.112215257	2.817172815	4.269894673	9.648075274	4.447325818	5.610582522	1.705745936	8.243815779	3.029884998	5.830762481	12.7804688	5.769703533	2.823700467	6.78718278	6.149508131	3.775659471	4.327050921	2.601498043	3.499751168	15.89804609	5.414264381	4.440605208	5.777350648	14.93746869	8.105023308	2.50578286	1.77959706	10.8529593	1.488679568	1.145999304	1.368754084	3.774315337	2.592703082	1.716656338	2.24801536	3.285244994	5.118966003	2.989902116	1.36544992	0.546739454	1.592568007	1.757380113	3.425307462	2.298557203	3.79071468
PE(16:0_18:2)	2.054194649	4.102595262	8.552559613	2.911887645	4.793051672	6.750013085	1.724502692	4.062857168	7.260410308	2.910024557	9.003737973	5.328364083	1.680035381	3.615654768	2.135859118	2.259794395	2.981221618	10.66933681	1.607901172	2.425105712	3.726863667	1.224714216	2.930296	3.399866639	2.266487187	0.569126192	1.994409793	1.763862126	1.777456502	1.795250228	0.850954072	2.79353135	2.159198038	5.481149955	4.203543077	0.872619048	3.27376901	6.867964279	5.062563373	1.10979442	1.456521391	1.217170086	3.086368447	4.272758088	2.468226479	2.452622716	2.660536591	2.019313253	1.561234399	5.281751663	7.281546385	2.550677259	3.282494249	4.850356904	2.367232913	3.598753191	3.327649294	0.361871737	2.748350496	2.487153814	1.58761005	2.844315926	2.009909009	1.861715315	1.896804574	15.10028035	4.515321325	4.224500044	6.132050704	3.138783505	5.376726912	2.272571993	2.741372801	6.149701042	2.818876643	8.185267997	4.127736051	3.907481202	2.339648407	0.867421311	4.40140784	5.29160296	3.262446613	1.076844318	1.450378426	1.416156389	1.550065586	3.540885049	0.887394886	2.048308271	0.832675211	5.393209884	1.487746651	2.262867469	1.633560423	1.400705981	3.037179027	2.470837025	4.826446127	4.423215472	1.444052573	5.880873608	3.688283873	3.743784688	3.927668653	1.400089421	11.38008927	1.919934711	1.158545539	14.91724275	5.254324893	5.008763068	5.257478923	9.348083574	6.618373765	6.070512189	2.001029889	6.357896	4.67919702	10.17611437	11.65571935	3.5398503	3.146390057	6.18294528	11.4593403	5.911604126	5.156393345	2.760147564	3.602423355	20.97138298	3.741125447	4.219303453	8.056608528	18.21709597	7.998132183	5.509103896	2.197897787	20.93367353	2.040405481	2.074641999	1.89417301	9.419194579	3.558050033	1.130248654	3.800918386	3.674701863	6.340947669	4.672905862	1.436905661	0.51237535	2.122985083	1.823007101	4.294151472	1.783006874	5.0076836
PE(18:0_18:1)	0.86043076	2.897149366	2.496011988	1.004599872	1.822502309	2.334812024	0.490468894	1.431510764	1.909361976	1.349523624	3.045939051	1.840192256	0.645455161	1.484402791	0.841765314	0.979053219	0.681854399	3.813573426	0.8415063	1.146837361	1.772206449	0.44446411	0.731077392	1.461982931	1.406238413	0.386000077	1.154490364	1.063545553	0.522261129	1.021648812	0.741996586	1.540575849	0.633705661	3.935046941	1.705606849	0.455738885	2.57129561	2.427862339	2.130804934	0.464349017	0.538346319	0.500375649	1.527678265	1.588246749	0.838846923	1.026989046	1.537348757	0.880064956	0.814458354	3.40712111	2.630715185	1.374685741	2.675665291	2.64793555	0.98612156	0.869987489	1.20243621	0.299348733	0.710419136	1.053211442	0.947762718	1.410516788	1.667004788	1.27084964	0.769999041	8.797595128	4.171951746	1.481362272	1.136680531	0.851956624	2.622279834	0.619128251	0.706311642	2.950217459	0.85695604	7.791044927	1.560898252	2.435774676	0.688148533	0.298489621	1.725952344	1.776548279	1.240181568	0.91986306	1.214185165	1.142393132	1.013111362	2.758941821	0.706502682	0.593409875	0.637469511	3.984754839	1.082551142	1.801409591	0.771471494	0.963393615	1.43643892	1.192029352	1.216577396	1.454584936	0.696453762	2.561630776	1.595867382	1.520123814	0.789271484	0.924103701	5.824823632	1.883977398	1.225623454	3.975729403	7.918999666	1.790802387	2.937754221	8.8230509	1.63611016	3.170561916	0.981163882	8.037296678	2.7716826	2.150660577	12.408587	4.761356837	1.856063444	4.00850148	8.146293592	1.723121977	3.242418858	2.117366465	2.229031906	18.49987159	6.126503113	4.795454747	4.917601439	18.94457799	9.723187621	1.485803509	1.83491569	6.369206694	0.837269176	0.694694109	0.852889812	2.918415028	1.886517522	1.447228638	0.918746267	1.569638467	2.053763859	2.215932008	0.694132856	0.389007319	1.284196996	1.174037526	1.512469022	3.162118964	1.019741067
PE(18:1_18:1)	3.001266308	4.55300425	11.78414954	4.472954656	8.055451336	7.936356737	1.850951092	4.687293712	9.830195946	3.704215107	12.05903666	6.136952641	2.872087788	3.648649734	2.694958561	4.294826376	3.008284875	15.00178258	2.732139361	3.689400979	8.493898295	1.580048878	3.401066297	4.450202803	3.256490984	0.96192861	4.534947776	3.118601618	3.190630558	3.025562415	1.987689615	5.71963712	3.243670263	12.57054746	5.212286907	1.481752566	5.013165709	10.38515444	7.987561752	1.547243023	2.577365707	2.069086755	4.375514131	7.355669829	2.945346609	3.90474475	4.028246185	2.745790416	3.135137459	9.807605298	13.12249265	3.900366324	4.459587865	9.691897801	3.213845787	4.580651382	5.481287395	0.75179475	3.582036413	3.513158114	2.447822988	4.365052238	2.947870449	2.89780802	2.813618805	19.07785698	7.702828192	5.931488317	7.479669324	4.42946515	6.410407704	4.017847749	4.013012087	8.847961108	3.70975202	12.49157827	4.700408539	4.706156503	2.846799675	1.285717739	5.322927115	6.680176184	4.765497417	3.365177386	3.036016033	3.321424796	3.956497027	10.10797302	1.732412933	3.505098153	1.961884341	13.60662007	3.966443657	5.2664752	3.244434938	3.177753618	6.262106846	5.171934285	7.317170172	7.558739228	3.058596766	11.68424855	6.498398521	7.220258014	4.656116379	3.323171364	19.69105309	5.770362389	3.473177818	16.91969147	9.572770879	8.399100582	9.661136006	15.55363274	7.459889698	7.348473355	3.127335165	11.7226543	10.68657914	11.18496581	25.63300308	7.401082603	5.149802436	11.53001698	25.97493768	6.833620529	12.57161436	6.282335052	6.243555861	40.46307674	7.694529648	8.807110269	11.30312487	39.3092168	16.25661329	9.864834656	5.439992882	32.04253151	3.464698631	2.726312554	3.274358195	12.47820277	7.424158359	2.449783023	4.613108	5.334524749	5.649551572	8.820693139	2.242103926	0.96127084	4.711586098	3.437457151	5.51373417	8.116308854	4.015470884
PE(18:1_18:2)	0.735369848	1.00232319	2.778198634	1.183803688	1.859116551	1.671866822	0.758353612	1.024758686	2.805346983	1.001872506	3.650818574	1.456568657	0.772802386	1.160000679	0.621195512	1.115019866	0.619492508	4.387176927	0.367044554	1.55701164	3.066506478	0.247419883	0.898239761	1.371769554	0.542184772	0.202474557	0.816046446	0.630622236	0.668486344	0.544650522	0.665506623	0.722873846	0.938790816	3.413328945	1.592202029	0.263292014	1.17858621	2.886354047	3.053034649	0.277195432	0.478709572	0.330985391	0.831205461	1.502615039	0.554449055	1.319955961	1.071880423	0.706940651	0.82054586	3.241624498	3.788762555	1.037055549	0.890982925	3.914629231	0.553762446	1.142389417	1.016337074	0.132003255	0.855783709	0.882782042	0.264425677	0.64538857	0.671658716	0.427350214	0.421053867	4.320127906	2.024567478	1.158637773	1.866109836	0.81190915	1.8116093	0.717995149	0.714154611	2.223564235	0.864787811	3.596551691	1.2192474	1.234637623	0.74466567	0.261037423	1.855568779	1.022037593	1.98147956	1.077923366	0.932809132	0.939817341	1.027172203	1.280500647	0.751322662	1.441910726	0.652602932	4.011857823	1.000170668	2.338103666	0.975132616	1.349426678	2.145315273	2.470090761	2.40348221	2.472248934	0.733806283	4.534799412	2.298834842	1.713473716	1.567267947	1.222958428	7.678259009	2.419340775	1.186384211	7.792015552	2.348784645	2.533930063	1.99594113	2.953571331	2.671329288	1.231117374	0.583541096	3.297444926	3.149334723	3.445472801	3.768816322	1.380763909	1.064546742	3.452971062	12.4838532	1.743947922	2.509980912	1.235941777	1.598042466	10.63988024	0.951225666	1.699061329	3.544282184	10.32799124	5.158163358	1.963828928	1.086328841	12.24514791	0.598227032	0.649696978	0.626357058	3.312964744	2.416336026	0.900055252	1.320348642	1.349512253	1.861316185	1.930068218	0.496855488	0.354234197	1.566220304	1.280689442	1.161907913	2.790454963	0.979783559
PE(16:0_20:4)	4.979577051	6.497042626	8.055061203	4.53739618	4.575557914	13.56001148	3.572154292	5.850553791	9.366580357	4.940762928	9.676866409	6.346240791	3.532686597	9.060707349	4.421874397	3.658078999	5.972652554	16.29071392	2.651739113	2.950054657	2.501018046	2.754717343	4.752046011	5.007364035	6.025936267	1.37579335	2.594418169	3.908775401	1.386748724	4.350728945	1.282786496	6.186594468	3.913307946	4.934687349	6.306793891	1.609919078	6.533455521	10.95562925	5.032184448	2.3927499	2.419758416	4.032449695	3.956067879	4.237121502	4.896955517	3.778486381	6.899901056	2.488887497	1.191811793	5.14926518	9.09657789	4.713103767	6.840566038	5.490672966	5.645420096	5.346619544	3.750380856	1.014807674	4.163512173	4.282268187	2.576182599	4.983819095	6.336243227	3.589956597	3.154365632	20.92010507	6.183052689	7.604891964	7.431946268	5.168001496	11.19213765	3.857185079	3.988340347	7.203348155	5.297469088	12.33382964	9.833526534	7.521040226	4.263515789	2.000961777	5.003510755	9.770407595	4.566792183	1.093139215	2.150601748	2.299108198	1.949538764	4.998603363	1.782712301	2.466828149	1.742520203	4.526648578	2.942551802	2.050702595	1.950366319	2.005895465	4.440820651	2.266553229	5.464271967	5.707572305	2.350188197	6.845252627	3.680105927	4.655016632	4.63540571	2.19623079	15.92470867	1.898720003	2.186529842	10.52194544	6.141525316	6.576732236	6.124615637	8.485216215	8.215545122	8.615506224	2.676106748	10.09635635	5.765720182	9.597167937	11.91202379	5.807316068	4.319882918	9.463509966	8.623013236	11.75350626	6.066320934	3.671825967	3.804558892	16.42594568	2.378463745	3.770993699	6.439473046	12.72252883	12.88981746	7.29310228	3.641013102	21.10974332	2.723923005	4.806931508	3.508052197	9.228977496	4.589915199	3.460094389	5.393356591	5.274047598	8.269784612	6.855626186	3.387727351	1.119155416	4.379038366	4.533101987	7.407640123	3.160670181	8.81179971
PE(18:0_20:4)	5.053592144	11.39507101	17.63022224	6.637887254	9.264620884	20.12804543	4.020109095	7.551641404	11.69928583	6.408698488	19.14703933	7.14693159	6.043153753	14.88772537	6.898659318	7.240213088	8.441579686	21.21562156	5.43513451	4.153030894	5.158293583	5.036033419	7.085701964	10.89517534	10.77852374	3.060253333	4.714612856	7.469996733	3.159910339	8.881179319	2.765583205	11.5403451	5.129680911	9.907992652	9.070747532	2.900541517	10.70812359	16.98923971	6.073820995	4.379960725	5.298604548	7.372643602	6.472435596	9.441692769	8.080966588	5.380715797	10.76294218	4.206337228	1.978839626	8.710773728	13.60788172	8.543198021	10.6313065	9.890413556	9.16788364	6.324462505	8.842601593	2.773107577	7.364512461	6.660116262	5.357483039	10.45868457	12.77936563	8.045626866	6.693822388	26.81190205	11.61501947	13.0344018	10.96735069	9.323491411	16.10022381	8.101199632	8.15534564	14.58764596	8.900524589	27.80729647	17.03139563	11.01495828	6.822914183	2.932767265	8.095628937	15.99974987	6.70305341	3.31500453	3.690086817	4.807177668	4.424612231	10.87315735	3.900735896	4.083760858	3.672741161	10.11448175	5.330031244	4.305791563	4.013370322	4.379841701	9.12048333	5.02795804	7.908874407	9.519916856	4.754684394	12.67942706	5.914377634	8.102591301	4.589116765	5.020005378	20.78728009	4.430999423	4.965570125	10.19391906	16.74352555	12.81491918	13.54879066	20.1647246	9.852888686	11.66374816	5.589877631	22.62320671	13.97620374	10.496507	32.51455428	16.50608923	10.95580106	18.96722853	17.70961999	16.38497609	14.71903293	8.874922586	7.607740663	41.52246073	8.194505091	11.78269438	11.32576541	34.97342876	25.21444462	12.33060441	7.932787464	27.56203439	4.851035934	7.804681635	7.002601934	12.29701991	8.173791675	7.288597823	8.45321751	8.316933185	14.89448339	14.69896505	6.375980092	2.505941524	7.565546931	6.283766696	13.92990052	9.327909794	11.72175328
PE(16:0_22:6)	4.194388263	12.12017691	15.15908252	3.97334493	6.336700843	15.24133148	2.829039109	8.421408399	7.22180586	3.618944679	8.209315846	8.042757779	2.755212235	9.146525963	4.625489898	3.324138472	6.613365842	15.24443066	4.291735467	1.901361459	1.08865785	3.631232673	10.35387524	7.738686437	8.644994578	1.761858344	3.649451254	6.489212076	2.399424373	6.773147003	1.435449228	10.44646474	6.721565476	6.762415855	8.13432328	2.51236451	9.841704086	12.47270617	3.1030987	2.68532091	4.792121888	5.553076642	4.41852843	6.617270653	4.696960238	2.569616899	7.205204647	3.523113483	1.322690285	6.46232319	7.755124452	7.361653338	10.7288419	11.27468589	11.0868653	10.17368276	7.156169906	1.820027582	3.112713333	6.194123728	5.282818302	8.891438698	12.6497682	10.29795891	5.719790005	28.09218085	13.51729017	8.661847037	9.066794792	4.548089517	14.14527711	9.173327631	11.63125329	8.190256235	7.226570731	13.93916973	10.90853944	8.751728856	4.591960875	1.284672666	6.124459765	12.29297311	3.155642894	1.185244298	2.124265167	4.013453175	2.091411335	5.690299836	1.70997298	2.061980208	2.679802399	4.849922559	3.913975318	2.398714896	3.443179106	2.109584056	5.365386741	2.428965702	3.809351207	8.123072324	2.47046052	5.638855147	3.630411418	2.693212385	1.976909597	2.436103868	16.96736192	2.131845796	3.530925543	8.979528495	4.805304621	12.43983382	6.977528986	9.166355743	10.80349447	7.607890465	2.324654339	10.55275044	9.76988581	6.870705269	16.48006437	8.730312757	6.446385078	8.289985256	9.740945516	20.63532321	11.76499832	2.705221323	5.522080753	24.4122875	2.670492874	4.128473343	5.82050459	20.28775957	16.32925276	7.204949419	2.964286866	20.81554847	4.017365256	6.548712225	3.842625734	7.929645994	7.26754418	3.877903871	5.553295259	4.918454833	11.13839991	9.347147718	3.527079372	0.675596668	3.610468581	4.054321665	19.404852	1.818073971	10.18361451
PE(18:2_20:4)	3.556655185	10.38431364	13.0023472	3.206542868	5.497707143	12.9869915	2.37015389	7.095995789	5.532116774	2.998664718	6.61821981	6.606386373	2.275184242	7.712606106	3.84914195	2.781079338	5.226990847	15.17418452	4.224257524	1.914395334	1.062379647	3.531376602	10.51349302	7.719635586	8.726748251	1.634267313	3.691907759	6.739086277	2.375067844	6.582451675	1.507434537	10.61585074	6.470489801	6.521024967	8.01870066	2.488640308	10.36534359	13.09890869	2.948473094	2.613545251	4.720900461	5.110044911	4.402854185	6.176243122	4.568835607	2.522645366	7.764332679	3.278500298	1.249997561	6.35112927	7.708515667	6.804699653	10.41706213	10.74660787	10.27830632	10.33342092	6.580540373	1.738459467	3.109346888	5.983721525	4.970006983	8.148324459	12.50510724	10.18658267	5.322424139	26.97663281	12.47899188	8.673906537	8.741864046	4.136937363	10.64514422	7.455825207	8.729691656	6.663500102	5.489187436	11.1289856	8.872129071	6.815985558	3.469342507	1.029997312	4.706511836	9.70291829	2.423945507	1.135261967	2.00550751	3.838792335	2.032850216	5.318252014	1.636234223	1.951577217	2.585876516	4.313872464	3.173426119	1.96193045	2.809105152	1.792431428	4.53507617	2.000489073	3.221931781	6.793583425	1.966506951	4.656748241	2.843475281	2.180129073	1.482040163	2.458270562	16.83147904	2.181276282	3.55328248	6.671741952	3.830825233	8.967306589	5.335761514	7.105722329	7.888911742	7.172115597	2.241088742	10.46669319	9.119285215	6.481430013	17.02567655	8.071195301	5.535921478	6.232991792	7.180121404	14.7341499	11.63816198	2.703621272	5.681776741	24.09651147	2.649753973	4.173494278	5.821757873	20.09247635	16.0747658	7.406742932	2.916155657	20.23519572	3.932047769	5.49182931	3.222691279	6.371306114	5.558124629	3.245921943	4.444641812	3.874549269	8.981099763	7.828581226	2.696925345	0.551503168	3.51299885	4.054007212	18.59484924	1.841685006	8.59664558
PE(18:0_22:6)	1.071379595	4.007075871	6.204356674	1.433817082	2.247098908	4.588717763	0.497775046	3.141835223	1.92535967	0.990214861	2.630682021	3.094421729	0.771302387	3.102205435	1.628479359	1.386740428	1.816904474	3.902336294	1.593814348	0.55617332	0.381628031	1.086866575	2.352342482	2.653498153	2.988139945	0.66749848	1.521312421	2.334980589	0.708266602	2.338991003	0.603574087	4.126319615	1.564751941	2.329961129	1.888289133	0.782139306	3.207471228	2.930889981	0.775598536	0.844290992	1.721238481	1.558169814	1.431690034	2.037065647	1.259587896	0.669234615	2.261035189	0.923071907	0.365459858	1.860497498	1.946940294	1.873125526	3.194831301	3.968417511	3.846972497	1.642390882	2.348360021	0.853577807	0.853138215	1.650915275	1.963944775	2.618398628	4.195156988	4.051479295	2.07367179	7.751650586	3.853314272	2.196765089	2.135950796	1.196347712	3.722895876	3.374284777	5.386740912	2.60229597	2.323973842	5.509079032	3.865260595	2.527387404	1.448811049	0.439371404	1.659557365	3.603510102	0.967778599	0.397561187	0.533457087	1.005106029	0.713957755	2.396648814	0.525631759	0.504493296	0.654945123	2.005542243	1.13725458	0.90504655	1.182458824	0.628332444	1.803629547	0.822738167	0.968104896	2.178348333	0.868617509	1.620796182	0.953525934	0.913184826	0.514323069	0.723443445	4.243445693	0.863787443	1.172647279	2.439349658	2.125991649	4.713450713	2.786292672	3.954094266	2.838783721	2.267729811	0.764564458	3.002253432	3.992872926	1.767337825	6.421100571	3.359585769	3.20662815	3.065681547	3.031290608	5.154068785	4.470842404	1.130937528	1.838555796	7.715380947	1.091983336	1.777856229	1.481377299	6.616206189	4.880844176	2.595887044	1.123704476	5.177030757	1.160132586	2.018623332	1.627196831	1.689761214	2.64291066	1.595611889	1.499121099	1.489798133	2.280143106	3.569819654	1.297553048	0.234168582	1.046175798	0.978305046	4.50605761	0.733185128	2.328919852
