metabolite_identification	QC01	QC02	QC03	QC04	QC05	QC06	QC07	QC08	QC09	AS1	AS2	AS3	AS4	AS5	AS6	AS7	AS8	AS9	AS10	AS11	AS12	AS13	AS14	AS15	AS16	AS17	AS18	AS19	AS20	AS21	AS22	AS23	AS24	AS25	AS26	AS27	AS28	AS29	AS30	AS31	AS32	AS33	AS34	AS35	AS36	AS37	AS38	AS39	AS40	FU1	FU2	FU3	FU4	FU5	FU6	FU7	FU8	FU9	FU10	FU11	FU12	FU13	FU14	FU15	FU16	FU17	FU18	FU19	FU20	FU21	FU22	FU23	FU24	FU25	FU26	FU27	FU28	FU29	FU30	FU31	FU32	FU33	FU34	FU35	FU36	FU37	FU38	FU39	FU40
Phenylpyruvic acid	237.4974467	246.0642368	272.3702693	266.0619949	280.0429479	287.3347385	285.7697761	277.9524631	291.6535307	301.9649833	212.6731484	318.7011531	317.3400554	334.5835947	252.3778301	435.0147457	349.5213679	342.2045377	271.9631922	234.6478207	249.1767284	422.2115309	565.1764415	247.1409988	247.7258095	325.5054919	363.1723612	302.8306014	305.0754331	308.7460368	354.0755053	347.1277068	357.8291599	378.4492318	359.940195	305.4224709	260.2549594	290.9232937	316.996823	304.4626426	402.084962	254.4546206	357.3910272	252.3934673	298.4306579	213.5582074	213.0623534	272.2250805	240.3852759	392.0432717	199.7382231	332.334944	399.5099052	307.9703329	290.9824481	243.3361835	313.4959697	332.7362489	255.6834936	164.3059178	232.8386467	289.635431	329.002181	207.7358872	201.1926277	290.0583323	340.3261259	351.4869703	336.1061946	322.4012091	266.2279491	255.3753492	210.9462155	272.6643197	325.6870859	223.6513771	171.9252315	173.4179079	299.9060931	246.4586272	354.0969401	261.2751231	274.023709	240.1339855	264.7560444	202.2254377	178.3180693	307.7092583	239.3976153
Benzofuran	129.8614066	133.6034426	148.6733938	147.1899151	152.8907281	156.6341736	158.6653527	153.2670342	161.9304464	166.9326998	118.8094661	177.6618414	172.6281325	184.9803504	139.4662628	244.5305234	194.6207587	191.3847113	149.8248323	126.9238399	136.6324791	237.1382368	318.0121227	136.191202	133.9425196	178.7777648	203.7585641	167.2021484	173.6937731	168.646325	195.7251657	192.7953987	204.9876322	213.6551697	196.0858729	169.513615	141.1327317	160.7083332	173.6787402	172.1669435	223.5406581	141.0155263	195.6092597	137.9883499	163.1636225	114.6625796	116.8285269	150.9398011	135.8748511	216.8613521	110.4796342	183.9054187	223.2157896	171.3525538	162.6717891	132.2742971	173.839687	185.2018411	142.5993731	91.21210006	128.6291309	160.463555	179.1071266	115.6178969	110.4551658	162.619716	191.3565505	193.4297024	183.0229489	177.5366845	148.0938591	135.5352815	114.4258609	151.9966348	180.2095738	121.940596	92.22930798	95.04168174	167.4513958	134.6465922	197.4647172	142.3199922	150.5599241	131.6284528	141.5442918	114.1215177	97.26126293	172.1020885	133.0514407
"9,10-dihydroxy stearic acid"	7.97707152	7.576110138	8.469532379	7.854741442	8.473987267	7.967479223	7.388781909	7.860427137	8.193653658	9.004224214	16.44080669	8.478946572	6.710551099	8.06997082	8.760022735	6.639120266	13.47752427	7.753431792	13.01071616	6.784172723	4.647906368	7.144623515	6.18437998	7.644596791	5.987422696	8.837992702	7.935688554	7.051154036	6.124292453	7.387917991	10.40004865	6.014611818	5.763129704	6.464236861	6.453051198	0.987669208	6.722344882	6.841523317	4.768974516	22.21666317	6.59343295	4.244938058	5.818917485	5.463824189	10.98709244	6.387219639	2.907462617	5.077783008	7.19260437	7.49317739	5.253315819	3.397925311	5.445877492	6.064845151	6.724694689	4.905372689	0.892849855	2.298957849	3.043708727	14.42782334	6.804774938	4.620187006	8.860653976	5.19692147	9.993437923	8.292969471	5.566264903	7.306642985	0.407954113	8.897227307	1.386737112	4.320191053	7.747858468	18.91270357	3.187269674	7.659834706	1.233399757	2.716952498	6.30333377	2.157490135	5.344675469	1.971341498	1.550025172	1.315518212	5.200127283	7.600626487	4.090251118	1.755912786	6.303929003
"N,N-dimethyl-Safingol"	42.76330758	37.62958864	33.71499602	34.75371376	31.59388359	29.23513367	28.76439863	28.99399556	25.58905678	23.99233404	25.54202631	29.1397436	32.58251187	30.29144717	37.6515517	24.80392808	35.55130858	24.79445812	42.77065126	27.69916852	25.75402589	31.73163844	30.26606545	25.60718355	31.0925114	30.83781902	23.39986456	24.11432913	24.60179935	28.87947596	29.59947192	26.92458238	26.21170048	32.03555865	30.30117437	28.03538546	36.93712734	30.97174635	30.17187325	21.27026779	27.31746181	29.0798529	30.84535977	25.69077413	24.45310937	34.2714915	26.24667662	35.7786401	33.47545923	36.41890326	36.47833385	30.27016085	30.85239873	26.44959756	28.4163188	26.14663509	34.9237136	35.00534281	44.55661205	32.32309981	34.23219476	32.35799626	47.99846255	38.96079894	37.02456583	32.85531784	37.58303296	34.3756523	27.69719172	47.01585386	28.67650413	30.61032686	35.12290143	39.59725799	34.88338103	39.26772137	30.61978234	36.02195206	29.79545715	35.98095346	31.78089811	26.61000857	36.98397976	31.68625261	39.16045441	40.28815818	34.74280134	27.74112239	35.67378803
17-hydroxy stearic acid	917.7066781	906.4293906	900.3346647	875.6108214	886.0965853	918.542378	908.1022073	836.0976965	866.195347	681.0417681	978.8413332	911.8718981	974.6381107	788.5418894	1223.4444	619.1467329	815.6331139	573.1154091	568.3533701	483.1207874	666.5873032	617.6037037	677.8946976	857.3763051	731.4308946	811.357349	632.5932124	768.9932862	1223.844727	658.4007568	823.7895003	557.2083592	697.2704662	598.0127015	531.0668709	554.074437	629.1666574	602.1936876	896.3181886	1295.398325	506.5854816	629.7370063	928.6976729	606.1198508	732.9792257	605.9663812	661.9276264	793.4406059	554.3006306	547.7500712	591.963385	603.1584832	536.5799475	694.1857027	691.7787397	507.2641165	521.9474775	619.3279452	589.4617583	490.7079989	467.2826547	704.8120177	693.6618904	726.5072717	726.0088436	755.7439332	773.6212903	596.2583434	667.9230976	741.1298714	686.5790701	732.0610167	779.1460185	711.1969207	722.244892	617.4662025	572.3451433	641.7844519	681.0735338	739.4515967	537.1115661	829.0618169	720.0189385	835.4735737	634.2705533	656.0479769	848.5558033	756.8985325	661.1312361
Gliricidol	2.010909931	1.585085433	1.932034456	1.817668423	1.97338157	1.81827527	1.472190535	2.0229221	1.551449891	1.110532313	6.435366942	3.344416086	7.487888326	1.14E-09	3.565386405	0.066373096	1.93325178	3.239388615	11.12731899	12.79079185	0.882952076	1.249394656	7.346957924	0.836582227	0.992733108	12.72802709	4.174967526	14.81913792	4.631918371	0.618717752	19.77253393	1.14E-09	1.15256492	1.14E-09	0.018257925	1.14E-09	1.14E-09	0.245539611	0.177617641	1.14E-09	0.138649038	2.164156457	6.765611211	1.781627115	1.14E-09	0.828645522	11.2516422	1.577480811	0.188660478	0.0395798	0.12857423	2.437743937	0.053345983	0.045757014	0.068575059	0.135342502	0.307536643	1.14E-09	0.067912886	1.14E-09	0.056077815	0.111342193	0.084196	0.126715944	0.002538442	1.14E-09	0.022643933	1.14E-09	0.010486904	0.046684604	4.280248131	1.14E-09	0.079284564	1.14E-09	0.108105002	0.035316587	1.821783425	1.178188306	0.105378485	0.023359012	0.098079945	0.078319754	1.506430469	0.612709411	1.14E-09	1.14E-09	1.14E-09	11.89528333	0.036755277
PE(18:0/0:0)	102.426805	98.86743135	101.0584307	96.83203744	104.6186393	97.30515488	102.4239532	107.0310384	98.77767568	89.66343656	75.41129896	96.68054646	67.51378599	74.34752953	105.4547823	96.81283135	90.62188177	75.73785821	78.19887907	70.07694182	70.73068153	75.59205557	74.37407844	81.99823265	76.47338405	70.4447722	69.25873596	71.98182202	109.1347079	67.23198925	75.34778003	86.29516166	108.9113328	99.25313973	112.0738788	96.29912591	77.9099298	93.35692829	75.03084535	171.5937743	75.49409373	78.39059701	74.95456249	111.1809519	69.63500879	88.21434766	117.5883938	74.11653951	88.24103637	74.27774835	64.68166367	90.10580356	77.2905893	117.1545973	123.6929098	90.19013362	88.67393401	81.61831011	63.62861323	63.6939853	73.04143567	82.12545085	72.27890323	76.15368234	73.44788795	97.59006222	85.2039814	77.58966514	76.13980536	71.7946433	86.81116609	78.40287491	87.39431368	69.23236409	74.13679509	70.69713841	78.95136379	73.53830137	77.60225089	104.123718	66.84523667	80.33444256	70.0131737	94.80626644	72.95219112	100.7460664	128.0658477	84.26565713	70.92525794
"2,4,6-octatrienal"	23.26739137	22.92901292	21.52337605	22.31867901	22.14544578	21.22220097	21.51769638	20.898954	20.68077021	10.93121112	11.41998541	22.12651123	13.89461973	13.27068861	9.860553373	12.48166576	19.36124543	14.93027713	16.50406887	14.76970612	12.5858351	13.37706724	17.92081205	7.405061669	16.61199723	15.04486698	11.09781736	12.82805419	11.60989429	13.71999545	14.74115107	15.01913342	14.08141073	13.6885057	14.90913442	14.41536238	22.039207	12.83269484	13.38182623	9.796856567	11.63578101	15.18421093	15.53205683	13.87258291	14.19098276	16.80783074	14.08602777	17.93747806	16.94712699	38.73178275	28.06933483	33.29339043	18.70476926	10.35431829	10.83644188	14.12090468	20.75544834	22.82066517	28.59436863	17.82753642	13.90370079	17.73280253	39.40549862	10.25082456	23.10256585	12.09303012	32.02329405	29.60194141	26.16577337	32.77120948	13.25780147	16.45478237	15.44334484	23.0776878	23.72121328	26.57587333	24.34084451	27.54267647	22.16703386	14.14583878	18.46032465	23.96837357	25.31136456	27.21136412	13.79283504	26.98426513	28.82005481	15.95273991	23.73825755
Tetranor-PGE1	1.023741514	1.218270731	1.212067244	1.611381779	1.026607206	0.918378453	0.504884398	1.153040458	1.215875643	1.14E-09	0.275590361	1.14E-09	0.032744142	1.14E-09	1.14E-09	0.002228565	0.025463677	7.325288165	0.194282771	1.14E-09	1.14E-09	13.32854665	1.14E-09	16.67498825	19.97017541	1.14E-09	20.80980469	1.14E-09	21.59228344	1.14E-09	0.297056692	0.118460755	1.14E-09	0.134491324	0.066114918	1.14E-09	1.14E-09	0.079910501	1.14E-09	0.011659395	1.14E-09	0.051737887	0.153549656	1.14E-09	1.14E-09	1.14E-09	0.086454487	0.146320685	0.017136128	1.14E-09	1.14E-09	0.076705092	1.14E-09	1.14E-09	1.14E-09	1.14E-09	0.073287318	1.14E-09	1.14E-09	1.14E-09	0.026961621	0.040550522	1.14E-09	0.042877086	0.151671711	0.145036145	0.155218961	1.14E-09	1.14E-09	0.114274997	1.14E-09	0.082706944	1.87825537	0.108378502	1.14E-09	1.14E-09	0.1209605	0.047240569	1.14E-09	0.090472105	1.14E-09	1.14E-09	1.14E-09	0.076712582	1.14E-09	1.14E-09	1.14E-09	1.14E-09	0.18630276
PC(O-16:0/2:0)	27167.74694	28387.60733	28004.3179	27838.04815	28544.45355	29481.03868	29362.0563	27684.368	27634.31146	21367.91539	16961.95986	15916.4949	15801.15285	14327.72794	18938.0546	30258.38048	12205.74761	20677.01311	14884.79417	18965.6913	14627.38484	13444.21064	9718.671327	19892.66898	13074.89129	15665.64214	16946.02352	13865.67019	32639.78476	12370.8376	14362.06856	20776.69356	21861.38172	20312.48572	21692.10563	23785.05695	13732.24981	24682.77903	16216.26161	41335.4757	19807.32845	20566.96383	21153.61482	26081.11114	18658.59474	18560.32066	27984.32162	14964.11523	23371.59752	16062.98246	16265.90849	18750.40941	18735.92571	29699.71064	29884.74838	24495.25082	17210.52133	18917.17165	14744.52446	17916.25071	13317.76169	21643.92524	10900.235	28319.70938	16908.3353	29638.60941	18124.37434	20692.668	20273.27988	14996.24255	24164.02964	26251.24568	25282.68508	14438.30153	16763.12102	17713.51009	20658.64311	20703.81948	13702.16256	25974.43205	14282.94012	30501.85864	23184.52939	25609.05885	19538.68459	21597.91283	36570.68149	27810.72993	15691.85076
Arachidic acid	2201.762521	2269.134135	2174.894958	2179.013002	2155.217434	2259.21983	2246.301544	2102.469211	1939.574142	1376.399311	1596.167414	1973.086407	1852.487468	1499.723019	2868.303691	1920.365541	1548.152957	1488.012892	1188.224605	917.8159615	968.1788897	1486.49631	1450.543854	1775.870384	1471.216809	1000.159459	1408.445292	1262.844187	3319.625029	954.2670457	1160.313952	1595.036118	2121.579947	1685.7451	1558.714461	1681.788211	1581.213559	1741.408121	1512.503581	2662.787951	962.9154979	930.450384	1522.979822	1378.673116	968.4808236	1179.466868	1559.891559	1236.952038	1543.359296	1133.334181	1301.707033	1391.783849	1008.17733	1371.594644	1622.877178	1135.822148	1064.346602	1349.781332	1049.647612	868.9431553	936.7925401	1585.677851	1127.842709	1800.044341	1686.520069	1587.837861	1601.458722	1233.265624	1456.201503	1427.976916	1651.554382	1577.190064	1833.47325	1182.211519	1385.100823	1109.2732	1088.929503	1426.433634	1256.754758	1669.213055	996.1752538	1702.430984	1531.492984	1835.88614	1083.166711	1372.287005	1715.192152	1565.032991	1288.577865
trans-Cinnamic acid	151.2858937	158.5759214	167.6507268	169.8091052	177.2934704	184.0110727	178.6081839	179.5876383	185.5457353	163.1734212	158.2087723	204.9832667	216.0678787	183.8906685	169.0778985	232.9532578	230.7843045	265.4670133	174.2497578	180.4003012	187.9162251	360.5836191	304.3932622	250.8044629	231.4636606	181.4758792	272.9262754	206.3377115	236.877194	189.0576607	206.115864	197.4582279	214.6191112	219.4491552	161.5590583	175.9116374	214.0955667	203.5123212	174.1357466	182.8542268	203.3536521	154.1972606	220.8019504	181.1846158	188.4888232	125.9219	137.3817311	178.9100858	169.225792	193.7056586	130.7028636	207.6830184	222.2465717	198.8381153	190.110204	178.5634917	178.468222	170.0357451	168.2403371	124.2180728	191.0674617	167.2148322	174.7239265	168.069176	145.1461251	181.4588955	187.4483682	195.0590984	201.5342233	199.4315451	167.8799123	140.3945401	159.6682524	183.0017141	168.5455293	159.0140623	139.8358858	130.4497783	163.1074747	155.502714	228.085493	131.7603045	140.7964249	132.660676	186.3338909	146.7254546	112.2270384	178.9872878	173.8110635
"5,6,7,3',4',5'-Hexamethoxyflavanone"	5.859186406	6.859229237	7.102383892	6.854771503	9.009005423	7.988329019	9.937307979	9.739210349	10.45685015	9.1902207	6.545530907	7.661115056	11.99163673	6.91752824	10.55390642	10.83524609	5.710298938	11.04113446	5.202953846	8.411740986	3.941679811	9.926699251	8.669007373	11.51600256	12.00834487	5.042312152	7.216089622	7.426986331	8.128508503	2.559718582	7.288998352	12.77340054	12.87238199	12.42588245	10.79639134	11.06028073	13.3531823	10.66746779	8.059302448	10.22873444	6.009785939	4.808525554	6.705192694	10.87517499	9.593681538	3.771563604	8.122357792	7.949954517	11.52055526	8.411038766	4.376372574	7.522990371	3.701315872	6.415550935	4.984133219	10.08043755	4.717010319	5.511896018	9.346819643	13.35477237	3.782060624	11.04186203	3.1163253	8.124542088	6.562800083	4.094086533	5.420432643	2.655321461	8.761646095	6.602872483	11.99442369	11.06105303	12.9800825	2.259436503	6.817292181	4.844676356	5.871932779	8.675449013	7.048965509	9.254559047	6.414128106	10.9036242	8.691131177	11.71593798	4.390004465	5.54381862	8.475607948	7.399808407	6.1148695
"3,5-Di-O-methyl-8-prenylafzelechin-4beta-ol"	444.8799868	437.1351811	428.6896128	412.5823813	430.4448406	415.5612244	415.8662148	398.205325	423.8194113	191.6607413	218.768248	439.4961069	259.6412442	253.4827922	173.7911428	223.6561359	359.3934046	286.0943192	332.4003065	267.214428	235.9484683	241.3419849	340.5801707	122.0559969	315.7936312	289.8968537	226.0049481	241.0270218	208.8831465	272.6673376	272.3582595	286.5798672	254.3090054	254.0737601	283.7589403	269.4284572	412.1968939	225.978848	244.0449811	188.3904872	220.9267848	263.9507974	291.8152959	243.4394083	272.0405999	298.7383386	246.6915214	332.0376725	309.4685213	759.7151082	538.9064639	687.7219181	350.7941117	183.1194615	195.0892409	273.5239846	387.9095243	443.2666906	541.2936063	336.8091582	244.8435877	333.9740659	761.450382	160.6411664	430.3035914	226.5484045	620.7255441	572.0944521	515.537587	661.0417091	241.4015184	312.4635016	282.3328482	440.4203612	470.9454508	507.1843526	464.9157179	545.5013186	437.5347166	268.9772423	346.9240939	474.493996	472.9134815	548.363379	243.0869414	526.6078539	559.1856407	306.1070682	475.5317202
PC(14:1(9Z)/20:1(11Z))	14767.97504	15638.21872	14755.1064	14921.98942	8924.538685	15335.00091	12604.25226	7766.911212	16111.53577	17138.01033	18943.71821	20020.63825	14016.54354	19922.01226	14224.8061	13625.37563	14051.55699	8093.737094	17882.20892	14999.0304	19476.78785	14525.70004	19098.02468	10076.90101	17181.47927	14789.82105	14019.66822	19242.06306	9099.888981	21697.16098	21155.43142	7103.742384	14295.71606	15522.81748	12963.62895	16229.79347	19597.86094	11080.32453	16106.44131	11002.47242	15583.35139	14040.02686	12914.08245	9738.515327	17600.78709	15430.46803	14527.11289	10112.26226	14014.04637	14549.30533	17738.06595	15899.14183	13283.96781	15417.56675	13654.14933	6241.987006	16983.12179	14454.29755	21345.5222	18249.41452	15335.76537	8729.307983	19307.27777	10759.11392	20150.89886	9638.368623	16575.76382	17358.1108	17246.63962	12800.17853	5247.996966	19076.19635	13463.06399	14615.53598	7405.361673	15010.33921	16412.34197	15417.4479	21137.10789	15499.48389	19007.88582	4354.562482	15481.56825	8894.728642	14368.11212	12106.33972	11839.50984	13753.32801	17798.95272
3Z-Octenyl acetate	2.706642445	2.708943757	2.376897559	2.594816504	2.401713723	2.612456217	2.641562361	2.377204915	2.533753898	2.417570649	2.347169996	3.213240671	3.136320181	3.772684544	2.947529199	6.363506229	7.996286648	2.735292101	3.917622111	6.333618229	3.037345694	3.028662035	3.172687248	3.249367731	3.634856737	2.483894843	2.849311553	2.797899572	2.412606286	3.121100167	2.350778244	2.483868685	2.251498533	3.935223157	5.233797526	2.446977674	8.702259643	2.679701357	4.088643832	2.602815216	3.26623277	2.325371963	2.643879815	2.866601603	2.775718315	2.783094063	2.559012947	2.392028917	2.338201138	2.778840118	2.865483735	2.650155832	2.390532239	2.136968523	2.047728487	2.267574113	2.910697707	2.027734742	2.282946467	2.284191957	2.17540246	2.331790248	2.788220484	1.846231405	2.45197398	2.143891214	2.513212378	2.436216232	2.217747225	2.685966909	2.233761763	1.85818373	2.505955781	2.557398386	2.163226943	2.319741131	2.418364427	2.13978682	2.24808499	2.460779632	2.465893573	2.069206338	2.744210004	2.751003147	3.268516174	2.164116845	3.081641606	1.878236467	2.855439298
PC(16:0/O-16:0)	12.70975592	8.444794176	13.49128847	11.11653332	7.753654935	7.732621433	10.76943446	12.51709341	7.857050789	11.46145786	9.288857478	11.228864	11.69592396	10.24339132	18.14636664	9.409476684	12.90981328	10.32442893	12.40553632	11.75959141	7.750401674	10.06512608	10.35944478	4.884835061	11.63874996	16.18420279	8.014699014	15.43039149	7.900068555	15.10921386	23.09684739	8.5166717	7.386176042	6.987059812	10.83933777	8.579513638	19.33882592	9.609622614	16.09123142	4.956778608	13.84956544	19.55001091	10.94329738	10.10666897	19.69069801	9.790335959	7.959893077	9.454581341	10.68078315	9.377023422	11.11127311	14.13182277	16.25726173	17.79260685	7.869402896	15.83332968	13.92820555	19.5394747	22.47930789	9.567840885	15.60727127	11.43529403	16.7830478	12.41966982	11.94779809	9.232064862	17.67648888	14.71792356	9.765964403	15.15958087	11.14470197	7.080509968	14.35075856	10.24397197	17.49104774	12.57293849	9.883924424	9.011502224	11.98202304	7.691742355	16.11676275	9.501362267	6.378768105	8.412179605	16.88726846	4.496939804	8.45085826	11.43217016	14.46194655
