metabolite_identification	26	31	47	44	14	41	9	36	43	12	34	4	24	48	27	39	38	42	20	66	68	40	63	61	46	56	69	74	67	72	64	71	78	79	83	70	45	18	1	84	62	SG	CE	IRA	CM	95	89	80	97	99	82	101	94	106	104	109	AA	RI	98	108	111	POS 12	DLMC 93	POS 8	POS 4	POS 13	POS 6	POS 2	POS 3	POS 9	127	136	130	132	POS 16	139	POS 14	POS 15	125	138	129	126	134	B	D	C	A	SC	NC	ST	EB	EM	MC	MM	AI	EA	SA 3	SA 5	SA 6	SA 13	SA 10	SA 12	SA 7	SA 11	SA 2	SA 9	SA 4	SA 8	SA 1	DA 40	DA 41	DA 39	DA 42	DA 44	DA 43	DA 24	DA 26	DA 28	DA 25	DA 23	DA 20	DA 7	DA 2	DA 1	DA 10	DA 5	DA 3	DA 8	DA 4	DA 6	DA 9	DA 12	DA 11	DA 17	DA 14	RIA 2	RIA 1	DA 18	DA 21	NEG 5	NEG 6	NEG 16	NEG 12	NEG 19	NEG 35	NEG 20	NEG 28	NEG 22	NEG 46	NEG 37	NEG 21	NEG 26	NEG 29	NEG 32	NEG 30
TG(16:0_18:1_18:2)	233.9225508	94.204083	278.2652137	284.9976364	108.1347779	276.1690301	175.2811036	233.138769	269.9744017	202.225594	209.9779384	540.7991005	172.8185492	334.7006117	303.5952352	207.940053	145.2619717	117.5607674	104.1211417	156.8072657	118.3820858	238.9501418	186.3472379	156.3335395	160.9213183	324.4051542	173.111775	405.2680558	155.5032446	82.15439769	112.8050173	143.983897	468.8138889	109.9077004	213.3237799	157.1149468	162.743078	210.7094588	191.5671831	174.3732791	86.27221828	247.2572136	280.1342935	246.1306596	172.8472824	162.3457951	163.4172288	214.6343003	143.7335779	131.1840207	216.4911172	307.7393428	219.0051425	334.7988298	167.5866712	142.0309057	100.4140259	279.5634626	147.9395592	184.5056226	252.0639354	165.1247487	140.6669556	114.2305647	745.4203854	175.3193596	308.4647195	207.9284395	102.250465	97.97681918	228.1237853	468.1381424	366.1204869	301.6774468	217.8369056	245.8021979	373.1836463	107.3212664	236.9765821	147.8604443	301.6139981	205.0897511	273.9408375	237.6548866	84.5707017	123.4341795	124.0976696	75.43239346	68.95623517	65.54945588	68.25318869	84.68359998	327.0446698	71.40628306	121.9233763	68.24916542	103.4437068	85.29217623	195.4989074	237.2666895	147.875044	135.4928171	154.7951202	126.9321758	215.453496	123.0439101	115.6370715	122.1223862	440.1251702	150.083212	130.1783034	161.354973	194.6417247	202.5851683	586.7341271	228.1237853	468.1381424	366.1204869	217.8369056	284.8694039	205.0897511	79.49160441	600.5236642	3023.878624	218.2865853	251.3084129	1741.634285	919.7106035	706.077478	279.5444768	148.3456978	216.3456201	143.9186836	203.7077636	907.6500054	581.0784519	284.8694039	373.1836463	301.6139981	186.301983	135.8036661	182.209141	193.5673392	124.0681483	195.069203	179.3414279	106.3217699	189.4648935	48.40362859	157.1621312	235.4284202	128.2611543	108.3367926	131.665348	161.6573648
TG(16:1_18:1_18:2)	155.4512664	30.45478612	108.015185	122.0637695	47.72922644	95.68773929	61.46899948	75.1462985	130.7476593	62.27574022	84.9176268	206.5167707	84.58244158	138.9024869	96.4136642	54.50255867	91.16754219	31.48559167	42.06889825	46.08681072	41.42004434	109.6812562	86.96290621	58.540874	61.55428677	158.7365147	60.68313344	212.9107237	79.13253461	16.90965167	35.61754329	46.64269678	193.7339793	29.07067195	64.37458497	50.69104953	54.93751498	72.9558528	80.60523278	76.32286439	30.51330621	92.01773381	89.13782826	124.7899217	60.66141049	43.54069142	56.90611223	73.41715789	54.18250637	51.2615752	89.59222237	86.02216923	78.39228043	207.4414592	41.45516592	65.25128999	28.68004998	110.7614703	37.66932477	54.60348188	84.03531899	40.49141111	53.55060603	32.25970701	330.777306	57.26264619	109.534932	82.2683873	17.80656635	26.87022722	122.936036	304.5350715	140.1527521	135.7955875	88.24541249	140.8101073	183.7151261	83.90167459	102.9489358	46.56545159	131.4862975	91.47279	119.4612239	108.0605517	25.23909559	57.63388671	70.30386473	26.88096725	24.3027185	22.65092706	19.30593625	39.24972826	154.945624	18.44588205	58.28086017	18.45521782	32.86952285	29.72787302	96.93838919	110.5983019	43.22540123	46.97091339	84.90100059	43.36025375	97.08066362	66.1728812	39.52454	45.16735854	226.1028011	63.29263284	43.45805125	63.04062125	72.05086535	85.28276908	446.692026	122.936036	304.5350715	140.1527521	88.24541249	165.0428855	91.47279	18.78162028	277.3933118	1351.537932	146.77868	90.86126224	1092.985954	794.0386338	326.4492775	130.3873518	85.66151584	101.8467007	89.48426587	67.3874351	769.3977132	144.0487144	165.0428855	183.7151261	131.4862975	65.57906677	58.28072456	66.21824259	93.8918969	37.98924463	69.02255446	71.52683413	29.69948887	67.64162401	12.28498295	48.11101446	75.39244296	38.44841144	30.28273798	41.17955452	44.42766042
TG(16:0_18:2_18:3)	26.36218942	2.66686452	9.985208386	13.19355636	9.167591537	8.632701566	8.891223108	7.046060453	15.96402835	7.574469949	13.56634289	19.14843398	5.418385271	15.15008437	7.374451864	4.356313053	6.189857497	4.097482823	2.277185827	2.973039799	4.064508609	25.90039231	7.841113921	4.817932347	5.251243044	31.31705371	5.982295648	41.2712748	5.227239303	1.443701494	1.752032234	5.16807385	21.90792702	2.478983068	5.153957232	7.645158458	5.553429908	7.219468024	12.64680321	7.983036831	3.18436657	8.324139477	7.474484111	11.0832196	6.090032576	3.74580334	5.271240953	5.412510744	6.126430787	5.602821146	12.04527707	6.237971751	6.099171505	21.81426711	3.024918361	5.534304288	2.787763936	8.697634337	2.820385167	6.798821196	6.357193164	3.585303992	11.13547892	2.386955751	46.21304359	4.961978255	9.214801284	14.11872875	1.155447721	2.757142535	19.39931845	75.5279115	16.88910656	19.41654756	10.4888716	24.89884225	36.61825378	15.22615873	13.15193842	4.651814145	18.5112872	14.81987944	18.84850545	13.90450906	3.218081078	10.56863119	11.6472943	3.75819862	3.177417895	2.564281086	2.5540467	6.439456804	23.68697671	2.756808395	7.541192959	1.91044311	3.705896751	3.860263771	14.78833263	17.42057732	5.06188588	5.282605816	10.19976583	6.739214856	16.28812677	10.10367639	4.64419465	4.882787999	30.00195486	7.273440305	7.062369315	4.693866111	9.296217664	10.75444095	110.3818936	19.39931845	75.5279115	16.88910656	10.4888716	26.73933092	14.81987944	1.251418091	45.99414657	183.2021336	28.28342139	9.961358564	265.5130486	224.59719	51.02059297	19.85641721	17.06130467	10.74390587	16.9550753	7.063489183	217.2523808	20.56771599	26.73933092	36.61825378	18.5112872	9.313652497	6.423990471	9.139976096	9.036174667	4.307372743	5.300610255	9.388539101	4.181026518	7.743782016	1.676624491	4.76838119	6.484804161	3.110426497	2.87236892	2.848200717	5.245773111
TG(14:1_18:1_20:4)	0.438450345	0.080827737	0.265458367	0.248436059	0.307316879	0.20819944	0.139875205	0.158613079	0.257529007	0.332485356	0.42111238	0.299540958	0.082334695	0.342630672	0.229303999	0.106299941	0.091036254	0.141199694	0.061405827	0.049731443	0.169726285	0.64944293	0.088868241	0.095067158	0.086556856	0.900166411	0.200619356	1.045443646	0.084082161	0.031114615	0.055052593	0.099348513	0.355622405	0.063500659	0.204660679	0.229449007	0.181080091	0.193478526	0.471193544	0.092088082	0.092473867	0.171978091	0.141024367	0.168667824	0.138519044	0.159145546	0.10549276	0.115382993	0.109961218	0.085448939	0.27304682	0.152268099	0.099797454	0.186320976	0.080341034	0.050147412	0.080119401	0.127319461	0.094921398	0.155540398	0.094877427	0.069731242	0.294246012	0.046087219	0.703104184	0.087947586	0.147168012	0.329076932	0.020537405	0.075459585	0.411788872	0.439716989	0.309733444	0.329238269	0.162140862	0.357113318	0.424003551	0.301393534	0.214164345	0.093202502	1.026768063	0.383317319	0.193521267	0.587973217	0.090186353	0.305053822	0.277252725	0.139813396	0.08035642	0.063505861	0.081728308	0.115175774	0.589022859	0.091682813	0.085920667	0.039845209	0.160221487	0.082776815	0.190669802	0.414718372	0.074020931	0.096237474	0.12660964	0.174744183	0.446223756	0.298590875	0.153820653	0.121031002	0.333494387	0.152645077	0.228499015	0.13545603	0.29352929	0.322070749	1.516129327	0.411788872	0.439716989	0.309733444	0.162140862	0.235250876	0.383317319	0.057797063	1.747626609	4.851837669	0.584713124	0.238976918	8.59213794	2.862317221	1.838994545	0.848485288	0.5538029	0.254114317	0.568357073	0.300825687	2.915479881	0.580927175	0.235250876	0.424003551	1.026768063	0.234290672	0.142447599	0.237632937	0.138837747	0.115847364	0.131593714	0.168385896	0.151709107	0.151065715	0.102975888	0.141599797	0.135480091	0.140593114	0.102994284	0.07398553	0.264295089
TG(16:1_18:2_18:3)	0.325476213	0.21350623	0.631135056	0.866484953	0.329823473	1.137542787	0.603541009	0.58120796	1.142442936	0.714540655	0.935061575	1.515730855	0.297030462	0.645380154	0.844817416	0.548238491	0.215808982	0.403784464	0.148635168	0.312216152	0.407347048	0.563442949	0.302519643	0.332020771	0.384995945	1.11493352	0.530239921	0.771157194	0.222957893	0.173328287	0.190403055	0.300688817	1.180650801	0.374606184	0.766408374	0.454072937	0.465144029	0.641298938	0.545326114	0.358854384	0.313893366	0.684335351	0.806930318	0.575044371	0.653843191	0.683796189	0.407233633	0.531140347	0.381589576	0.252002504	0.785364224	1.279740646	0.529971722	0.762423696	0.661951436	0.295257222	0.365704096	0.553522955	0.554837953	0.56897114	0.603695203	0.446860562	0.584752734	0.257787903	1.826686265	0.580258583	0.677023979	0.60734646	0.370613069	0.336690548	0.553842489	0.624502329	0.942170286	0.74036476	0.462778802	0.401718317	0.724472141	0.228054491	0.504407599	0.340302316	0.591005204	0.436814184	0.529194638	0.749059853	0.259611648	0.503290937	0.168054081	0.20518545	0.183359685	0.271656955	0.365009312	0.219422902	1.183229314	0.504844182	0.248634427	0.249479658	0.29037601	0.243667226	0.401979885	0.47958092	0.385632475	0.293943736	0.131005698	0.298093101	0.492987855	0.173123314	0.332645588	0.289385297	0.626887157	0.293823532	0.42032097	0.364297834	0.646631712	0.529157935	1.181444535	0.553842489	0.624502329	0.942170286	0.462778802	0.378201618	0.436814184	0.276928591	2.258467696	11.36766725	0.399164729	0.703438273	4.893442902	1.299186504	1.960163524	0.676520994	0.326877086	0.526395341	0.383999086	0.482860891	1.35434112	1.968629462	0.378201618	0.724472141	0.591005204	0.627296528	0.278317793	0.637173637	0.342274969	0.451928197	0.509290231	0.617895826	0.341025239	0.49964723	0.190283107	0.507452915	0.531003583	0.244499231	0.274186323	0.218046503	0.667171231
TG(16:0_18:0_19:0)	0.185639792	0.08580497	0.278197773	0.145487705	0.320490905	0.362081014	0.188100503	0.140098104	0.452767742	0.161007288	0.697410313	0.60969087	0.084711362	0.258745765	0.338295243	0.109886356	0.05505039	0.083234439	0.0561294	0.178551894	0.18762161	0.168420039	0.143542748	0.107508297	0.104443446	0.397611708	0.22054384	0.296585022	0.119045287	0.126140591	0.084952953	0.075788776	0.521416819	0.101766599	0.332407452	0.148055465	0.158820631	0.213874686	0.111644649	0.174962979	0.084497776	0.061707299	0.167159422	0.079583234	0.141306998	0.163380873	0.128838011	0.069994786	0.09167319	0.044664054	0.064145552	0.204723114	0.13999676	0.427488747	0.275732018	0.114399569	0.072040698	0.161560553	0.144932629	0.18454291	0.210027231	0.094008809	0.199947398	0.110013787	0.279079196	0.189207118	0.195251015	0.224632146	0.149885078	0.098824771	0.198535174	0.196819957	0.22081897	0.189818498	0.241870017	0.094301046	0.099931627	0.136145052	0.094796546	0.150000792	0.130715571	0.114883419	0.166785301	0.341306578	0.056114463	0.32535164	0.03748838	0.131177751	0.101763915	0.037021784	0.090015335	0.218879192	0.270535034	0.104887322	0.104257196	0.16268319	0.160540222	0.089243854	0.103252865	0.455334927	0.153199648	0.16326396	0.083123397	0.379684064	0.393419103	0.074845756	0.117338576	0.152034142	0.223803295	0.045259136	0.056686823	0.087944728	0.093292018	0.125222804	0.128191274	0.198535174	0.196819957	0.22081897	0.241870017	0.12197539	0.114883419	0.227902504	1.167928895	3.089674598	0.120827794	0.16023109	2.759816111	0.313840616	1.322680127	0.252158671	0.212484226	0.232712624	0.151398936	0.357428332	0.179407155	0.553114672	0.12197539	0.099931627	0.130715571	0.152820541	0.071294455	0.086074004	0.05447002	0.093521922	0.406238461	0.175194671	0.189744978	0.125820563	0.017119207	0.066642735	0.107946127	0.063489254	0.049698176	0.065840568	0.117870845
TG(17:0_18:0_18:1)	1.144789223	0.645462731	2.677419903	2.672400744	0.853600889	3.195609899	1.493229378	1.687839729	3.321444751	2.19368618	3.902082799	6.475037949	0.791802109	2.978615462	2.978526163	1.610325282	0.633488536	1.129010448	0.460730142	1.253410672	1.02228322	1.856732785	0.984380317	0.942248133	1.139306071	2.825850277	2.130485206	3.617082705	0.903521136	0.699751809	0.876547386	0.904924952	4.932545934	0.961163553	3.062790302	1.387236609	1.066086822	1.639471586	1.119016458	0.928385297	0.58628209	1.040904142	1.840257958	1.207037653	1.258170226	1.484334898	1.010241222	1.016980644	0.774423335	0.600569389	1.526725696	2.556520056	1.496889866	2.8488416	2.190967607	0.971327667	0.79386677	2.299349446	1.698943636	1.981245828	2.18806121	1.522424552	1.900921524	1.169349865	5.860138815	1.965133592	2.90991924	2.70101077	1.04495085	0.977381555	2.523508199	2.769342299	3.472792261	4.933314637	2.321817029	1.272575467	2.052325488	0.837677259	1.734886008	1.564615547	2.251871461	1.845573548	1.638466577	2.182757592	0.581270787	1.445066407	0.402659534	0.637651119	0.664441417	0.449839113	1.048563933	0.863595431	4.193592326	1.015576053	0.858029966	0.953273566	1.144617065	0.707814366	1.49088874	2.935084068	1.823620257	1.33674795	0.681913496	1.789072297	2.511651422	0.498816351	1.149846745	1.135730614	3.40593737	0.664000127	0.889188764	1.344673846	0.902680122	1.054486428	1.686084686	2.523508199	2.769342299	3.472792261	2.321817029	1.586735889	1.845573548	1.08022399	5.21233236	17.8943662	0.975113707	1.423366927	15.8971533	6.083220464	9.032814744	1.923848897	0.913138167	1.80001693	0.99312606	3.189957452	3.192435109	4.555043544	1.586735889	2.052325488	2.251871461	1.814063679	0.710632362	1.195618857	0.796830474	1.340284582	2.652757474	2.049005055	1.750262176	2.529005002	0.253218724	0.967464719	1.609949608	0.684558114	0.710265232	0.74612809	1.22838181
TG(16:0_18:1_19:1)	0.503040481	0.384500389	1.056723402	1.108811255	0.275953998	1.143755093	0.544222038	0.668349289	0.88153687	0.912644725	1.149402453	1.739561404	0.464174376	1.052976962	1.032331442	0.643037586	0.314774256	0.52460861	0.169966283	0.423193543	0.357571613	0.801536698	0.502918586	0.459217999	0.506044591	0.949474149	0.763896001	1.209762469	0.357084048	0.291691357	0.352902097	0.397485229	1.435763824	0.425607004	0.973313634	0.529392757	0.590212125	0.803202218	0.713359957	0.398393185	0.371135925	0.805534268	1.066508408	0.696099897	0.733757873	0.91066394	0.508784841	0.692906153	0.476230683	0.338794165	0.733076128	1.372702664	0.647187231	0.919179763	0.756410423	0.413186334	0.359051722	0.874566238	0.694562961	0.578839905	0.686091665	0.481710172	0.466424235	0.362408068	1.254447261	0.540965364	0.756948169	0.754497118	0.392985985	0.276224452	0.656412472	0.708771243	0.830048814	1.113722397	0.554798692	0.457837961	0.742211268	0.256835995	0.466957415	0.435033011	0.597713189	0.431547397	0.489869142	0.715870902	0.412455635	0.540097396	0.228304584	0.198078594	0.241180092	0.266293465	0.321208758	0.233554636	0.740677405	0.3751833	0.334172041	0.253139137	0.255082482	0.244270716	0.454516359	0.533897796	0.4645185	0.287468794	0.236444445	0.306528084	0.459010544	0.151782121	0.350495527	0.248949047	0.664184508	0.635117228	0.610006623	0.659433427	0.665623936	0.662724847	1.171462097	0.656412472	0.708771243	0.830048814	0.554798692	0.543428319	0.431547397	0.324243605	2.604200333	8.98199242	0.607884564	0.867601349	5.699723143	1.956199362	2.728798604	0.793275478	0.489265853	0.694518472	0.492452792	0.664166956	1.742964188	1.989015232	0.543428319	0.742211268	0.597713189	0.755549545	0.366712007	0.806753654	0.325700659	0.58836452	0.778290696	0.527246699	0.47802127	0.710832025	0.251835902	0.511194182	0.554792891	0.256256087	0.231978147	0.250601399	0.384099674
TG(17:0_18:1_18:1)	5.364765586	2.830226619	15.48560597	16.13815204	2.711881613	0.553180256	6.42835112	8.613710053	16.39764381	11.96937915	15.82091825	0.773884816	3.92914764	16.71917092	0.692681207	7.955955022	2.593192669	5.595728495	1.447829767	4.948759653	0.475781502	9.896707702	4.250145264	3.988659242	0.264887115	0.813740035	9.782574195	0.483975205	3.306233665	2.830586975	3.837669696	4.317194294	26.47999007	4.058998047	15.90555795	6.977386901	0.508714999	0.45829727	0.426627835	0.270352412	1.926262244	6.126316563	10.65235944	5.634421504	6.099264819	8.054692921	4.468984874	6.03946686	3.871346017	2.774888205	7.001721158	16.12459748	0.127527735	14.63764866	9.721409143	3.788157355	3.09823885	12.44436255	7.836742658	8.077490141	12.64870004	0.256334493	0.363374148	3.699189074	0.492355164	0.238044733	12.01089676	0.337971226	0.30904751	2.425887007	0.316943987	0.268914939	0.709198805	0.397135659	0.454990885	4.601031566	0.418320998	2.327011387	0.502771031	0.404730297	0.363060912	0.330349708	0.381463873	10.40359181	3.475150151	6.035966837	1.72219073	1.546239993	1.714658381	2.178275998	2.838213012	2.134667048	0.446983071	3.292095141	2.960745253	0.119667188	3.074175089	2.413778797	6.389328336	8.332815259	6.353898325	3.71838769	2.361706466	5.087400299	7.090428767	1.461054414	3.614779556	2.276335691	13.79635687	4.700654192	6.378398945	6.488197957	5.736888971	6.716392579	9.938126301	0.316943987	0.268914939	0.709198805	0.454990885	7.990806878	0.330349708	0.519206735	1.826330272	80.64124635	0.204018826	0.69274481	2.51744421	0.7185123	0.761531	0.390431411	4.100424447	0.288027135	0.29276567	15.45203544	20.76019133	15.70119963	7.990806878	0.418320998	0.363060912	0.591141223	3.383966336	6.840537051	0.165198256	0.191721231	15.67384389	7.937452815	7.969796628	14.80031506	1.512244618	4.484444144	6.643666978	1.560516526	1.68310153	1.669344211	2.299581373
TG(17:0_18:1_18:2)	9.01141928	2.700370905	11.30406722	14.85987513	3.375901701	13.97174731	6.468906803	7.557060481	17.32473824	9.092299826	14.43046562	34.2252453	5.771259286	15.73982134	13.10530415	7.047255603	3.976911434	4.882937051	1.911477632	4.031919645	3.398394277	9.924030304	6.185469872	4.601170385	4.958281093	14.24771177	6.664290972	19.27280721	4.554188559	2.219415053	3.297962176	4.139376495	25.33118579	3.801198362	12.42534522	5.300216699	5.516975507	7.986729791	8.596994439	4.823562851	2.331193028	6.802642097	10.41234738	8.002366842	6.262472244	7.407453456	4.436793721	6.745857721	4.207876942	3.991344022	9.018174321	14.32105784	6.68668727	20.07795952	6.97987014	4.741659975	3.135313059	11.50302617	6.974629835	6.927500425	10.14132796	4.551952986	5.090336238	3.116087698	31.58630359	5.893523848	12.68130883	10.13280431	2.898851012	2.758170374	12.21216427	20.76153749	13.70564531	18.68167796	8.362367307	8.629784095	18.3871235	4.606818803	7.274903044	5.339456793	10.5869594	7.601263688	9.215087439	10.66252981	3.615436849	6.066314465	3.130102687	1.559326866	2.077141464	2.641301407	2.787610403	2.81576505	11.8871431	3.117808272	5.440293331	2.297980186	3.139362412	2.539268765	9.000908385	8.211065992	5.091133091	3.787727962	3.857478409	4.898345615	8.276871363	2.68480821	4.077058991	3.031671099	17.75662926	5.504955479	7.49310785	5.863202551	6.328026103	8.59723412	22.67791237	12.21216427	20.76153749	13.70564531	8.362367307	12.20474778	7.601263688	2.047550828	30.61857394	96.39606211	9.840777031	8.715286006	95.42817867	65.13694841	62.22747654	13.66510622	7.201380381	9.029409808	6.643789347	13.075482	43.33119271	16.43951174	12.20474778	18.3871235	10.5869594	7.329713683	4.228632236	7.381475769	4.342896682	6.495722464	12.1015322	7.061640551	6.118450071	14.61237373	1.789343855	5.135213366	7.877327846	2.274085782	2.624527871	2.979496808	3.923285629
TG(17:1_18:1_18:2)	5.130553343	1.095994804	3.304246538	4.699351385	1.491484863	3.237488418	2.242798259	2.227691403	5.06197321	2.945184113	4.979537643	9.605520702	2.53198062	4.063017271	3.563856051	1.947065657	2.07742954	1.603249405	0.800305599	1.285737712	1.390128956	3.976735135	2.470333849	1.689189432	1.904869663	5.300085947	2.152048882	7.731527276	2.375442583	0.686057723	1.209337674	1.564164995	6.597972341	1.191388446	3.204926892	1.873007425	1.834806211	2.534190387	3.525402815	1.663111578	1.292018246	3.204287108	3.626403546	4.284595154	2.556041188	2.21504144	2.008448848	2.341692183	1.746718707	1.639854268	3.565379763	4.120612431	2.768384899	8.678081884	1.708745459	2.166247343	1.181188806	4.178430765	2.294473043	2.44356615	3.148631235	1.774468706	2.753115307	1.154919132	11.82233969	2.263471864	4.113354309	4.339472004	0.830788984	1.211478941	4.987865364	10.85294938	5.843656864	6.453667003	3.460196519	4.940833481	7.515628366	3.958460928	3.69333471	2.053389975	4.940108183	3.091049456	4.048519617	3.557491614	1.194653102	2.315820812	1.900343562	0.752363068	1.059363245	1.115250653	1.108323814	1.615069332	4.540892128	1.31401748	3.38745658	0.880083443	1.336684768	1.127067533	3.879159536	4.031101289	1.816090537	1.488607137	2.495581675	2.233955078	3.622792563	1.747194068	1.680697941	1.563993888	8.28439273	2.087591973	2.156042095	1.920531709	2.73205933	3.548125647	15.14106812	4.987865364	10.85294938	5.843656864	3.460196519	6.27894746	3.091049456	0.728742456	13.34554836	46.35311339	3.950306024	2.821367236	32.58110378	43.49033292	16.9280288	4.397925518	3.916453125	2.9969159	3.22428	3.327590337	37.55904421	7.310917196	6.27894746	7.515628366	4.940108183	2.285645302	1.611977784	2.783826653	2.130887155	2.582459131	3.504778149	2.556097341	1.902973457	4.160439825	0.720995989	2.287544863	3.425720886	1.493865581	1.290134238	1.383820792	1.86613559
TG(17:1_18:2_18:2)	1.212526448	0.156072815	0.728113609	0.727003343	0.393077147	0.61965223	0.375523771	0.328140689	0.869075339	0.694663136	0.883004953	1.271644659	0.329939968	0.769773985	0.785950105	0.327938799	0.305375502	0.220648146	0.138398525	0.14584445	0.282196356	0.873408658	0.395821308	0.239340157	0.264255472	1.116535088	0.389665273	1.624501117	0.295875132	0.075440735	0.184527412	0.248042364	1.140327791	0.166806816	0.5848682	0.468481952	0.241006284	0.508761144	0.691071686	0.318596156	0.190313693	0.385413242	0.413563417	0.697137981	0.431449143	0.471994938	0.257806768	0.344966626	0.282435906	0.262545678	0.549998027	0.428752024	0.32884208	1.213168524	0.281526426	0.280147982	0.144772228	0.427043774	0.287909966	0.43877061	0.423974878	0.324913154	0.694329408	0.162015511	1.833895994	0.326361775	0.440365546	0.785731805	0.093449212	0.15981196	1.081800788	3.070574819	0.937662495	0.91811426	0.571156705	1.270425888	1.826545463	1.126062174	0.662217905	0.266173288	1.195509493	0.529214674	0.801947831	0.939084842	0.308647851	0.535123631	0.483751802	0.169709303	0.184116243	0.206578054	0.310654259	0.357860581	0.992901373	0.295656841	0.577724949	0.143535137	0.280915563	0.251478593	0.738351387	0.773188343	0.221497747	0.323435171	0.621870876	0.489766306	0.801805914	0.523509929	0.392749813	0.272776671	1.668807991	0.369991159	0.326414594	0.355931721	0.464134057	0.563114276	4.154973542	1.081800788	3.070574819	0.937662495	0.571156705	1.385410606	0.529214674	0.097033068	2.310318876	9.295162804	1.053882512	0.39237034	10.30059057	14.57623572	3.029401677	0.989217382	0.913086704	0.561104773	0.979955881	0.45222115	12.11574492	1.336621249	1.385410606	1.826545463	1.195509493	0.498761533	0.296940596	0.658595894	0.351351971	0.321537489	0.503535068	0.445620526	0.523672299	0.634146711	0.165513517	0.348080495	0.331704556	0.304238209	0.166058432	0.173131884	0.361969795
TG(16:0_18:0_20:0)	0.449339654	0.239358132	0.956776078	0.6810441	0.86588893	0.93143775	0.748199067	0.383399695	2.308470539	0.612113848	1.082846264	1.921593319	0.227910352	0.862271306	0.801349851	0.573731551	0.245375605	0.177286129	0.095585427	0.684894781	0.353498216	0.987699371	0.318962476	0.248037769	0.38096469	0.848578212	0.567035763	1.604865703	0.336441446	0.376476954	0.260788582	0.272012452	1.416678921	0.291430646	0.961148419	0.379029782	0.302212332	0.404133542	0.275427903	0.415477583	0.163234747	0.178272136	0.888283846	0.239889888	0.534648674	0.386654909	0.731542595	0.174645603	0.310660498	0.089450448	0.118994155	0.657015264	0.419921665	1.92756479	1.248786898	0.591322737	0.342907382	0.843574442	0.357023766	0.431249003	0.718293783	0.283151239	0.466270147	0.321151471	0.526635339	0.417647188	0.626042471	0.484798844	0.238392209	0.372868881	0.589691682	1.200828916	0.565470039	1.122698439	0.747626018	0.344801505	0.418105999	0.331058712	0.215107766	0.673989948	0.253962953	0.285410562	0.261314784	1.068835242	0.199862644	1.236999903	0.102571043	0.420213682	0.323215069	0.080061901	0.230560626	0.489081305	1.001323052	0.269996003	0.308021074	1.419352229	1.500103386	0.272174041	0.313601718	1.902372831	0.504380431	0.674610727	0.791233698	1.11486919	1.478982469	0.262620261	0.317276663	0.346626101	2.153926462	0.176919718	0.363405834	0.44238591	0.225748279	0.532028879	0.58555883	0.589691682	1.200828916	0.565470039	0.747626018	0.555611876	0.285410562	0.498021543	1.858009646	3.919091598	0.448160854	0.532324387	6.498191892	5.320225638	4.905945477	0.849329888	0.536013556	0.380889071	0.611712685	2.458478022	2.337240098	1.062213672	0.555611876	0.418105999	0.253962953	0.325751946	0.22260917	0.3059634	0.130487609	0.377683749	1.759895224	0.520944156	0.651834113	0.365570871	0.030917932	0.09090363	0.254515793	0.109418834	0.069929091	0.194377598	0.184747343
TG(16:0_18:0_20:1)	0.294606523	0.186913055	0.566730871	0.49473529	0.480425296	0.590170265	0.56568526	0.434801685	1.003715016	0.370373943	0.629826727	1.045116963	0.279401514	0.551040393	0.545273618	0.38089141	0.180354377	0.192948045	0.099604287	0.436908469	0.23971251	0.494559386	0.24936982	0.216200931	0.278200736	0.538750228	0.397991866	0.848124628	0.226324262	0.225092147	0.230047224	0.224814276	0.751370879	0.238928451	0.571281686	0.243407815	0.4493523	0.373484036	0.571361569	0.410979536	0.210631524	0.341667865	0.67618151	0.210048519	0.391337746	0.318782749	0.462873309	0.197244208	0.305974845	0.128004287	0.306239264	0.602379728	0.374199817	0.821704562	0.64847778	0.368461601	0.204248533	0.507276325	0.24923392	0.229830721	0.381613404	0.29473341	0.271386311	0.228484804	0.598028664	0.311984698	0.509608114	0.331117344	0.208095241	0.146534943	0.280781802	0.547782133	0.424214176	0.471000149	0.347810654	0.295121057	0.56106038	0.123884666	0.194947479	0.315973415	0.225128263	0.226915552	0.254572977	0.695401765	0.261132954	0.687421678	0.135323904	0.204803056	0.137721895	0.159722497	0.131342067	0.163070126	0.630770652	0.261472129	0.238469813	0.584994839	0.417211941	0.162407041	0.220415484	0.545819435	0.186777281	0.221085315	0.336108461	0.222061847	0.413982616	0.137118509	0.188164543	0.098670069	0.930276134	0.393167818	0.245374982	0.367628176	0.322751147	0.439999363	0.513114063	0.280781802	0.547782133	0.424214176	0.347810654	0.367140502	0.226915552	0.429214275	1.687252599	4.662311709	0.394114854	0.591983396	3.683497606	2.256473992	2.311725824	0.599097949	0.386732666	0.255057692	0.401409005	0.757920609	1.525221428	0.779757051	0.367140502	0.56106038	0.225128263	0.583272141	0.18671781	0.250194779	0.26185885	0.300130122	0.639089573	0.276402308	0.268694595	0.279516273	0.149378675	0.193390172	0.292644515	0.120991505	0.083437601	0.205650497	0.127275539
