metabolite_identification	QC01	QC02	QC03	QC04	QC05	QC06	QC07	QC08	QC09	AS1	AS2	AS3	AS4	AS5	AS6	AS7	AS8	AS9	AS10	AS11	AS12	AS13	AS14	AS15	AS16	AS17	AS18	AS19	AS20	AS21	AS22	AS23	AS24	AS25	AS26	AS27	AS28	AS29	AS30	AS31	AS32	AS33	AS34	AS35	AS36	AS37	AS38	AS39	AS40	FU1	FU2	FU3	FU4	FU5	FU6	FU7	FU8	FU9	FU10	FU11	FU12	FU13	FU14	FU15	FU16	FU17	FU18	FU19	FU20	FU21	FU22	FU23	FU24	FU25	FU26	FU27	FU28	FU29	FU30	FU31	FU32	FU33	FU34	FU35	FU36	FU37	FU38	FU39	FU40
"3alpha,4beta,7alpha-Trihydroxy-5beta-cholan-24-oic Acid"	12.29699402	12.16370147	12.23849339	10.37857947	13.72831771	12.58433967	12.89041082	12.07571847	13.21458411	19.48608654	19.13496624	3.198550227	12.7677175	10.98887043	8.212314644	15.06610641	18.89404747	13.6790977	8.927891523	11.73846024	16.65511258	11.70386869	15.39112769	10.61300895	6.193436995	11.55296518	10.7966006	6.232783414	9.954090663	7.881613757	8.855781657	6.331591789	13.61292379	7.177065138	9.807006652	8.015386875	8.317244248	22.73465437	11.94162949	8.52252939	14.15197196	15.45906437	10.66203117	6.349555061	10.2263597	17.26041704	12.57347943	8.744640867	7.034122026	16.90350183	30.57738604	5.302989874	18.950522	13.42353397	14.42363442	24.03873025	18.28439719	19.52933417	7.861370367	10.33118998	15.1878377	14.94013618	16.22056119	13.59728515	8.742888182	11.44023442	10.61643979	10.43569754	10.6204152	6.909866953	1.14E-09	6.570895043	10.92576381	7.010531051	9.676401997	14.38039575	10.77536974	22.08090773	13.26431418	7.672591194	12.76224198	17.66906351	12.54029222	9.707647167	13.54825406	16.23053812	15.86884582	11.39384419	10.07931925
SERICETIN DIACETATE	3.418098508	3.116065855	3.004150095	2.436582465	2.926159364	2.107057346	3.258893197	2.577647893	3.391196011	3.076509263	5.956302545	0.578862665	2.842604754	2.782271383	3.500271155	6.296123638	4.266224087	1.561548923	1.624633817	2.283915352	3.361193048	2.948902815	2.529530536	3.756702722	1.532583546	5.390544255	2.488555543	1.618211492	1.893637496	0.574171661	2.42127164	2.035302454	3.461468757	0.895670177	2.59420576	1.37391028	2.20517485	7.823175294	3.167951	3.026174293	4.163791636	3.467416315	3.256456062	1.878589207	3.218190217	3.144769406	4.717773337	2.195617328	1.876082232	2.77060064	5.065274109	1.457965808	2.169344668	3.662270419	3.547873866	7.391393916	4.66936456	2.060804828	1.438957401	1.57864089	2.46306956	2.669029794	2.54503093	3.337594944	1.578146476	5.580016015	2.768669295	1.756733821	1.597432953	1.256912385	1.14E-09	1.271653692	3.777368919	1.066320093	2.627865372	1.755820687	2.403007716	7.933254337	2.964381477	2.424287394	4.266406037	3.851676966	3.423228304	2.049067774	4.349716175	2.770150047	5.287822466	2.453101689	2.23770717
PI-Cer(t20:0/26:0)	6.365607426	3.932553607	5.105220205	4.755442548	5.324887977	4.872359938	4.743881962	5.300257053	5.692305448	5.493434902	5.425450332	1.14E-09	4.306266996	2.379041485	3.124027005	12.48885541	2.845713723	2.662233924	0.341155753	0.356699365	3.127168419	2.989869717	2.850638077	2.252207427	1.22315918	10.23206627	3.170154948	0.237296895	5.341639185	1.14E-09	3.110870633	2.859546784	1.574058535	0.569558579	7.779917891	1.985833784	0.70900773	12.73574743	2.076092866	2.120676946	2.246894046	9.030203409	4.10472324	8.808745421	2.353672014	5.504731693	6.907074126	10.00889219	3.096960357	3.151254893	4.879210471	0.317749826	6.16442203	4.406444001	4.63885631	12.17682358	4.060321437	2.868133626	1.14E-09	0.33897212	2.922024039	5.983323563	2.722351825	4.758165122	1.488655434	14.89189273	2.720372741	0.739397077	2.953193522	0.405248383	1.14E-09	4.236959211	2.465172982	0.426051293	5.825919211	1.031975874	3.061000707	9.479956953	1.424174595	1.342558819	1.35655242	11.22483867	5.901038029	7.60034374	3.200481629	5.342383432	8.285961386	13.94636102	2.030145462
Coenzyme Q4	13.25893855	8.209013503	9.55147463	9.393017225	11.8634374	10.26755253	11.5778175	11.46036461	10.72734001	11.77743607	21.61583884	4.574017968	9.712384903	14.634494	14.54525876	32.58813316	10.82244874	8.177224934	6.009078363	9.458076644	16.84350923	17.74914684	11.42632964	13.00965014	5.095475854	17.67487537	8.114531627	3.881412007	8.24289905	1.505754381	5.937085426	12.8199519	14.52939097	7.663489895	21.46417603	9.37881664	9.224376047	8.975667533	12.29077323	12.32425752	18.50891556	14.37988703	11.51575819	5.349266916	18.20693984	14.61201721	15.97888728	7.475301493	10.30685884	10.5416862	17.29878986	6.16966249	9.129329702	16.8929179	17.58857547	36.83846923	9.252249791	9.144805818	5.214270121	10.13957935	14.61971689	22.15136522	7.691854879	14.70709886	5.2493678	18.81789514	9.240781287	5.451350423	6.557354932	3.200378447	1.14E-09	10.90762867	12.58413529	5.159902151	19.68827423	10.9893148	8.653995224	8.62041709	10.84703126	7.216960009	17.33346644	17.88996683	11.91092449	5.911713298	21.15135664	11.8074028	15.69206731	11.71815351	9.222242286
SRT 1720	6.57592322	5.355421168	5.352097626	4.431569426	5.519139609	6.16199833	5.084004945	5.769246202	5.516207676	6.832945044	2.515316914	3.799475794	6.231166564	4.253740711	2.722926318	10.66152242	2.965707989	4.100200473	2.540927043	7.195012409	1.359206016	8.506060191	2.723315272	11.81803073	6.091500971	4.986262284	5.537488073	2.366894663	9.200190597	0.866993842	3.511285602	12.67798326	5.850004742	7.872858376	7.746214328	3.454260089	3.990657337	8.889691023	5.118799836	6.96832971	2.393780973	3.222018776	3.727864726	5.624688982	3.774019006	5.722319845	4.989307436	2.842422173	10.69674604	6.390094584	2.901219515	1.629751895	2.069023961	3.433625887	2.657973929	5.764753405	3.37744858	2.820701211	2.419071692	16.02109127	1.550086568	12.83723303	1.053141722	10.58789739	3.608021897	4.366785032	4.218464986	3.422220877	7.108916558	4.719553555	1.14E-09	12.07110782	7.960384969	1.544353725	5.193020394	0.936546134	1.716598131	5.255290349	2.53422403	8.300080095	5.159087014	4.37995443	6.359459653	8.725655714	4.178999446	3.398011774	6.496406039	2.913845119	4.638106935
Cyhalofop-butyl	2.413682653	3.57455765	3.653589498	4.300686894	2.872984655	3.358434763	3.423406715	2.734023777	3.267509386	4.095086209	3.211646522	3.477525943	4.173833338	2.734509571	3.433123226	4.099663721	3.323852095	2.703351862	2.310295836	3.000292245	1.283899962	2.382882899	4.095463117	3.245623564	3.748276701	2.380919306	2.571359724	3.44437292	2.711128829	2.131766403	3.596352318	4.03661291	3.889852761	5.27616874	3.242011493	8.505390586	3.922360708	3.455115116	3.940151477	3.786134321	1.941054581	3.332752242	2.732100021	3.692088351	3.298422485	2.13563206	5.512446853	3.05287968	4.554543761	3.787173822	3.26120701	3.620797577	1.829616934	2.455726326	2.341440982	2.135537017	2.235839343	3.239228149	2.622633673	2.908356312	1.942256724	3.446547865	1.902480908	2.787728179	4.038994159	2.05489615	3.710912774	1.980932321	4.909819501	2.829239048	1.206540054	3.804391027	4.610088073	1.582541426	3.890897103	2.203214107	2.812148025	2.987453607	2.467177254	5.871513628	3.49772315	3.474233625	3.384957553	5.256056579	1.52919317	2.72439922	4.175648069	3.541845526	2.952925786
Tomentolide A	2.408789193	0.572489112	1.145376258	1.39205853	2.234459288	1.786979971	2.053803115	2.529468721	1.762806266	1.923605924	1.07432088	0.808456259	3.358077103	0.338959407	2.130386486	4.352849012	0.86179847	2.444079019	0.675398696	1.258056561	0.114070597	1.753396739	1.333824401	4.513851165	2.185356193	0.176096249	1.557288674	1.069611617	1.745867947	1.14E-09	0.25004354	4.38120353	5.383223434	2.576214492	2.280266429	2.353473418	2.690461601	2.997000274	1.281490124	7.244273648	0.363465958	0.295913355	0.524564029	2.460205456	0.887276716	0.268433859	1.148179711	0.887154013	2.862367698	0.456770607	0.138052935	1.069504787	0.092090862	0.65932738	0.098785437	1.845093948	0.296777143	0.46023988	1.013430377	2.893230295	0.154319976	3.706862961	1.14E-09	1.766188893	0.591998466	0.132345156	0.471486007	0.064345693	2.321370333	0.251121705	1.14E-09	2.534561967	5.323782807	1.14E-09	1.107361801	0.424717878	0.429232596	1.309718448	0.524163405	2.204769697	1.14E-09	3.788076348	1.776711133	6.662572261	0.322937012	0.423688488	2.250216644	1.052941359	0.598423453
14E-tricosenoic acid	21.59619999	15.43091293	17.73432091	17.701374	18.98933775	17.9920636	17.27636493	18.34707085	17.68380164	18.60190506	27.44425491	9.343629833	17.44292583	13.34969939	19.50860898	27.46201199	21.79794655	11.40425024	14.23043442	7.608681466	25.3925636	13.01965962	19.19567099	15.97745357	19.95949114	50.39212397	11.44122974	8.230645297	15.8259755	8.911223909	29.86943605	15.19107596	10.27865965	8.481617396	22.52160406	13.0201135	16.08773543	26.53878324	13.39086638	12.0353173	10.07354314	24.46694556	16.63604207	24.01244537	13.62870132	22.6617213	13.92628331	28.46005212	13.80280279	15.83945904	33.90014791	13.99780733	22.9584567	26.06630411	22.83855233	35.46256958	25.73509694	13.76632841	16.07929214	8.594455286	27.69908922	16.58515174	17.52104097	16.19813275	18.27965247	71.01920037	10.47501622	10.87662717	15.66780235	10.09040053	0.151335773	13.27056649	9.443979042	8.053642369	29.36237533	20.32502413	16.23939072	23.56875366	12.64270515	7.475906927	10.0853226	31.93880556	33.37627276	26.51328694	19.31670218	21.79757092	17.61964302	34.65600764	14.99039872
trans-vaccenic acid	5.615202653	5.140485148	4.408123183	4.916142845	6.001337273	5.289226111	5.071747851	5.854420342	5.514224662	5.443158599	3.25450456	4.851983711	12.36240949	1.981511908	8.184448681	17.44358082	2.979651417	4.803886823	1.568386184	1.51535075	0.178075619	3.584756535	5.249026967	11.9409788	4.547344667	1.690021754	2.157077973	2.391753777	5.784936049	0.442443428	3.036532338	9.531132854	9.891069017	5.843012112	7.51817957	9.872723542	9.296881488	7.283052528	5.348602262	5.763992028	0.864544439	2.051636637	1.413565523	5.361486558	2.338902403	1.081470951	4.993261204	2.539242923	6.397329182	2.061144838	2.803621983	2.395094002	1.288754502	1.861367562	1.575867001	3.057560465	0.846850584	2.324969231	2.102987561	5.064635939	0.610851885	7.437093613	0.785078078	5.777635489	4.225606462	1.597896533	1.649672037	1.277019281	7.68797924	1.363735579	1.14E-09	4.371327563	11.53507417	0.282069864	2.127483644	1.708823298	1.945732278	4.985087332	1.296279141	8.039296789	1.537191093	7.794725203	7.237224546	17.16620434	0.804306038	0.931421718	7.900067564	2.626430456	3.520084356
"3,5-Dinitroguaiacol"	4.537084322	7.544180212	5.770221433	6.546656084	5.92184279	6.371817223	6.096480698	6.011662685	6.118661621	5.912732521	6.681418917	8.297816345	6.766764785	7.049044563	6.119581159	5.952724326	5.10749302	5.153045513	4.523102634	5.620406834	5.042766688	4.622956359	6.472246628	6.095190917	6.598213588	4.910007995	6.429674806	7.004100255	7.04795842	6.646239144	5.279842338	5.323306831	6.722940812	6.756445564	5.149241891	7.907868712	6.38084418	4.469674268	5.567593894	5.767537537	4.034287995	4.692785937	5.040850737	4.728969459	6.219935731	4.958634085	5.091883894	4.321183119	6.147988067	5.333817504	6.781583017	5.081455986	4.93310621	5.707614865	6.883662251	4.010384173	5.296325107	6.150035542	5.886093594	5.686051387	5.673955899	5.102010436	6.023002561	4.770128531	7.188751744	4.007845767	5.098064206	7.351977786	7.510433762	3.812565362	3.9463702	6.760200737	6.177587305	5.191871238	5.016468695	4.820470556	5.668331245	5.854940598	6.526830758	5.797212519	4.885186571	5.689487688	5.713329127	6.26238654	4.913342554	6.186603726	5.882761343	5.691503033	6.806115652
Cohibin A	634.978265	444.1389615	494.5123195	497.5613694	571.0318885	500.7159925	533.0498432	563.4176326	499.4894128	544.2162662	702.7217226	155.9872508	274.4630744	342.9513756	494.1599543	699.6417129	479.4526361	243.7113553	296.7274533	245.7506155	600.2349659	411.051817	281.8618961	531.9331233	417.9942294	475.7665032	336.6463175	236.694627	692.4924565	206.8150471	226.6454222	752.4513322	424.9397286	170.9163837	630.1910623	418.4688136	248.1726796	793.7190025	319.6388679	542.6963933	410.0667048	577.2811517	348.5805329	377.8996353	442.7074843	528.7545106	373.5059204	841.6364131	308.6255602	451.1104152	1768.719613	348.5447866	430.3092192	747.7646527	697.6163174	1238.343823	346.1829167	280.2940116	405.9396988	242.002996	649.1381771	1047.147957	166.1579318	819.982002	501.1430338	581.5972694	236.1448552	347.6056264	452.8349091	290.467773	0.736598487	493.6849082	365.5141143	119.9199001	646.8102528	414.1533749	357.5432212	751.2693367	300.7905722	291.28645	211.3662835	725.7887162	740.04197	679.1390583	425.7550086	380.4816522	571.1547972	1381.5361	291.8323762
dXDP	12.77850657	11.29212659	12.11117348	11.2316991	11.18334476	11.51222553	11.25787038	11.70279891	11.3360782	12.81993305	12.63534485	15.14396558	14.03616494	15.04259004	13.14056688	1.14E-09	15.90082711	0.173608652	9.8275343	14.29323079	16.30265252	0.392285041	14.17681356	1.14E-09	1.14E-09	14.29189616	0.396208348	14.14210922	0.332784867	14.94972294	16.07602071	0.211698796	0.029309434	1.14E-09	0.392150954	0.145052513	0.252581624	0.410308996	16.20931379	18.23197017	14.5983068	13.83974648	14.3283942	16.10148832	16.82085328	14.18652104	15.58430423	17.89052432	1.14E-09	13.20907958	9.353853228	16.7530121	13.58113624	12.36373574	11.84987672	12.61687881	16.85678399	13.28703036	11.50721667	15.02373773	13.09702097	13.08464912	11.85569618	12.8688916	12.01253462	11.75487046	14.8019759	12.05950306	14.66920961	13.91747999	0.086096887	14.32021019	15.33519453	10.14166178	15.54267188	14.3713994	16.24576503	12.17543969	16.53606449	16.12051949	13.53840791	13.3063091	14.00131517	18.1600053	14.76737462	14.7896022	11.42953445	16.00633557	13.90657486
Icariside II	2.437562617	2.725140093	2.721151318	2.908658532	1.725100619	3.44548405	2.632340601	2.130072088	3.161789068	2.597125312	2.312650187	1.98721867	1.948236919	1.926490237	4.800827249	5.012809344	3.622301328	4.69927027	1.057636175	2.253603444	2.0169823	8.129997234	1.96599368	5.809165395	3.032859971	3.597060527	8.303718414	2.018902318	6.249053266	3.347112642	2.464643078	5.961157734	4.713281111	3.859161474	3.249010195	4.240627161	1.092675564	5.274560711	4.431686718	2.786860404	2.860174711	3.440610743	3.126333207	3.455692152	2.11791442	0.793043744	3.709929796	3.436699307	3.123218431	3.512805026	1.573311067	3.166173218	4.454004657	3.761733012	3.954774174	2.098118275	3.76988983	2.072884562	1.017593957	0.11969376	2.599771178	3.665042794	1.367637603	3.018058281	0.950939011	2.406950031	5.038711892	2.576161771	3.857739524	2.017252275	1.14E-09	1.503010925	2.504941002	1.13379627	3.601099572	1.435535124	0.93443875	1.562487769	2.038226809	1.790243566	2.100993393	1.877989405	3.308417595	1.74158016	2.814099173	1.970339113	3.113223665	2.581142073	1.341938392
"Gentiobiosyl 2-methyl-6-oxo-2E,4E-heptadienoate"	2.603605484	2.702840363	2.785789912	2.453757344	2.840232031	3.44664257	2.764265589	2.588243346	3.071504105	1.414550934	4.186115516	3.362330838	8.348993238	0.81801367	2.610470702	17.88290276	1.366963402	0.645276738	1.403584051	1.13538256	1.134309192	9.639461951	4.996750037	6.267420758	3.726389921	0.262420056	4.340761625	0.549466674	1.991162884	1.010718072	0.10188075	5.676076389	6.318184785	3.307155538	3.074907743	2.854688717	4.01892407	3.861118179	2.136682064	3.015819347	1.397157978	4.925865493	2.482383122	0.780248245	1.397540766	6.518945815	1.782385967	2.702059566	0.322730923	1.09187191	4.445722091	0.938035441	4.111986588	0.874005495	1.745038628	4.526795706	2.238209605	1.147828037	1.721495637	0.705820242	0.881328276	11.10905248	3.869867534	3.099292835	2.69205328	0.524017967	2.399895744	0.460985227	1.449894681	1.163578132	0.143431123	2.972505816	2.281410957	1.249189182	1.558453782	2.770918552	1.19839302	1.79300446	1.363947254	2.293387122	3.642982338	4.965610028	3.23150067	0.911570413	1.2382384	5.450996815	0.94123864	3.016747177	1.014771651
D-Galactose 6-sulfate	4.470700112	3.696463058	4.160164156	3.844171859	4.785488742	4.430659098	4.28938695	4.932669592	4.936877398	5.005986478	4.616035709	4.169654839	2.461397667	5.233433231	5.530731251	3.411459815	3.300563787	4.549532561	3.376155252	4.043175409	4.705916134	3.485211077	3.41411835	3.83965451	3.682535745	4.611400261	5.724800135	5.298718295	3.944541976	4.562378809	4.540290169	3.52806589	3.984684928	3.819444831	2.439375839	4.489790103	2.82022496	3.600454027	3.931799689	6.216554739	3.956546574	4.172656835	3.174158777	3.786446991	4.91401185	2.489221139	4.090182288	4.625973594	3.792116013	3.908541947	4.617403858	4.732891968	4.03634106	4.484951291	4.706067346	3.900451765	3.168331008	3.268529086	3.719481736	3.612874341	4.551983041	4.261789851	2.580850681	4.1910425	3.394426327	3.189263871	4.352455138	4.44586168	5.942347223	5.205304693	1.14E-09	3.412728643	4.210648112	4.154072137	5.071522023	4.051144159	2.455030458	3.952984792	5.103326268	5.562406932	4.969395197	3.403147404	3.61604406	3.857344361	4.404396996	3.050486819	5.252486275	4.321361033	3.132603548
"6a,12b-Dihydro-3,10,11,12-tetrahydroxy-6-(3,4,5-trihydroxyphenyl)-[2]benzopyrano[3,4-c]benzopyran-8(6H)-one"	2.660838992	2.823196118	3.466118931	3.137012658	3.114115735	3.364017325	2.233980302	2.986289765	3.113935783	1.483242647	1.184482267	11.32512544	2.510723949	0.167150848	1.597239647	15.04712501	2.461470188	0.351370844	1.704754435	3.566217535	6.427986201	1.038118201	1.086309988	2.016029842	3.967983731	3.383949614	1.637826276	5.337938857	1.462428949	4.614268267	0.791702045	9.690589099	8.351130166	2.456280232	8.616040177	7.213858989	9.105022953	3.098066882	1.14E-09	0.061804342	0.093290015	0.273312798	0.214668863	1.14E-09	0.025202428	0.547110653	1.14E-09	0.290920757	6.611903597	24.78797836	1.939398779	4.877075418	1.404795952	13.72222905	15.02684791	4.055233336	0.0000118	2.051631033	2.442602609	0.008311394	0.148258001	0.594690889	0.850564828	18.6417541	6.12362823	0.065385772	2.106318675	13.80184553	0.307999148	0.207749349	1.14E-09	4.868011363	0.905324867	3.443147449	1.422149007	0.278185395	0.066453024	0.811239351	0.312490167	0.02551405	3.164084063	0.593012606	0.154772767	1.14E-09	1.14E-09	1.14E-09	0.049301857	2.718743359	6.32970645
"(1S,2S,4R,5S,7S)-2,5,7-Fenchanetriol 2-O-b-D-glucoside"	0.868249865	0.840832272	0.768791492	0.697301024	0.90139516	1.011563417	1.091435413	0.564024545	0.488194396	0.549552124	1.14E-09	1.14E-09	1.14E-09	1.14E-09	1.14E-09	11.11129682	1.14E-09	1.14E-09	1.14E-09	1.14E-09	1.14E-09	0.207719163	1.14E-09	1.906594161	0.095824168	1.14E-09	1.14E-09	0.275230929	0.347974311	1.14E-09	0.497439413	1.14E-09	4.553400866	1.14E-09	2.151099589	1.14E-09	1.14E-09	6.817840597	1.997758982	0.736771084	1.14E-09	0.149977487	0.106459336	20.2015508	1.14E-09	1.14E-09	0.33560908	2.898878223	1.14E-09	2.523381726	0.327329071	0.065600487	0.846732838	0.093976972	1.14E-09	0.44793315	0.085246119	0.493136332	1.14E-09	1.14E-09	1.14E-09	1.349027514	0.037659487	0.136142305	1.14E-09	0.327163528	0.561791099	0.359504583	0.465778623	0.272619622	1.14E-09	0.470305106	1.14E-09	1.14E-09	0.134164147	1.14E-09	0.285859013	0.828861996	11.67281501	6.540563089	3.772588703	0.113095124	1.14E-09	0.498374981	1.14E-09	0.148738862	1.316574925	1.14E-09	0.171687167
"Glucosyl (2E,6E,10x)-10,11-dihydroxy-2,6-farnesadienoate"	4.328918377	4.683243015	4.458582319	4.406413439	4.416520017	4.735693476	4.46532868	4.373732699	3.261374717	3.034164235	5.197187302	6.592780258	1.738283382	5.443536444	3.285443196	1.451111389	4.217075526	3.273765005	2.215218539	7.184978546	12.81497743	1.275711613	1.040331727	5.155396822	3.092502875	15.30566252	5.027399875	5.512649189	6.955587917	7.200016607	4.417759811	2.766012034	6.37049718	1.376987272	3.835649684	3.295004072	2.734524405	4.480249952	1.597504031	14.22249249	3.280906046	1.989546234	4.431085146	2.614487939	1.785660405	3.309126734	5.285257906	3.445721371	6.331442431	3.17926626	6.655150082	6.352069469	7.292288064	5.431183243	5.382778821	10.93657381	1.641735171	5.619318069	3.803805059	0.750867143	1.617483586	3.722951506	2.260083157	7.841843287	3.191582975	12.55015077	1.247480322	4.508179643	2.513402412	0.539656497	1.14E-09	4.328797085	7.457140776	1.659262488	3.701506802	4.428279281	1.899172789	14.68801874	3.690551745	4.683731409	2.045753484	2.230185896	5.598520327	5.595319574	1.585823857	0.868282393	6.651419942	9.48567727	8.203902459
N-acetyl-LTE4	32.10791779	33.40164778	32.08929156	31.6726208	34.27911442	35.93897246	33.73391803	33.19510058	33.80844939	24.02398442	55.9123466	29.590817	41.17581433	25.96686265	21.23240951	37.21083314	27.92229549	41.03273784	33.42760686	18.57395347	17.6447877	64.73690027	95.78274221	52.37693976	23.06893669	14.42028917	44.6611406	18.12107705	29.64215456	18.61315544	19.70787017	15.06327448	41.18552276	15.81153697	30.08537767	50.11284452	37.22819951	13.40136774	25.23442148	45.44207724	18.85974168	43.69926756	23.43964014	21.62450152	24.74234148	74.70394574	51.92486485	39.71779546	13.66119219	17.69681169	41.89200646	25.69409752	43.83275705	31.58113448	30.116124	43.5527984	38.99997095	43.04664109	41.7756282	24.61195038	25.07606219	36.63251666	69.14633143	21.65238689	16.82465601	21.14835135	32.94991267	28.88720313	43.75173942	25.64892205	1.14E-09	16.26404136	40.92553821	17.25082104	35.09444078	58.03556371	37.27796649	10.12761333	22.99196714	34.07254667	21.49058973	47.20055754	23.49003225	32.0562938	24.93495044	64.66873387	61.43568489	58.71829786	26.78627173
"3,5-Pyridinedicarboxylic acid, 1,4-dihydro-2,6-dimethyl-4-(3-nitrophenyl)-, 2-hydroxyethyl methyl es"	3.77490907	3.954701595	3.006420587	2.982416429	3.203710841	3.74341738	3.001470846	3.931177687	3.717530443	3.038625785	4.249787144	1.519678431	1.054304957	1.494430082	2.313843782	1.248843923	7.695060728	3.144283991	3.201861211	1.888759165	3.434952444	2.712360697	4.050208991	3.525010234	3.442899356	2.357363859	5.885075558	2.348815276	5.079509573	1.890857253	0.359329233	1.956742523	1.502185368	1.206780708	1.226747586	0.591570602	1.19718705	0.862107338	3.207676181	1.532251666	1.381576034	5.263312716	1.591094646	1.660069464	3.235126611	1.329419173	0.887300247	3.471077456	0.908008646	5.330114903	7.953798246	2.73237207	5.641355646	3.504137762	4.151507301	4.956161522	16.36008126	5.114462894	5.92639817	2.675896164	3.788817714	6.415099076	6.589263585	6.190473234	1.582663077	2.225081694	3.722227593	2.885110656	2.896048908	3.692579107	1.14E-09	1.630913299	6.845881839	5.315575547	3.662331401	3.083941171	8.149169204	3.618349225	7.597687027	1.872438252	2.718704972	10.90938643	2.527487326	2.402874956	2.466105189	1.74883832	2.230995535	4.579670683	4.185431248
Dinoflagellate luciferin	3.605604768	3.48809915	3.277198039	3.845477736	3.293179987	3.596108529	3.583774258	3.415915427	2.842483075	2.105824551	0.241283115	0.139504348	8.044179288	0.581542266	0.106342932	14.56940568	0.109469211	5.847440255	7.16196464	0.089091698	0.294859659	0.098470893	0.523708918	0.349768664	0.374154127	0.111714152	3.262486984	11.32810746	3.476059728	0.256341064	0.540457386	0.179639905	0.609526803	0.138046119	1.605284107	0.299800931	8.28310541	3.251618859	1.546314458	5.606375623	0.160621749	1.302008841	0.070898532	4.70503315	0.307195414	24.64094653	3.18589534	7.69703387	0.064460459	3.398719057	2.196781343	0.058512455	12.8359526	7.672085349	8.517960403	0.264567709	0.404836649	0.817712311	9.568313264	4.015573339	2.84678053	0.77304495	25.34254196	20.99491069	0.271493725	0.08277995	0.187045327	0.400784792	0.428615304	0.589316308	0.047667765	0.21940666	0.513709807	0.283731886	0.784525519	15.27210214	10.97257232	2.297243882	0.379049899	2.357963249	0.057973109	0.350210609	0.183497295	3.002368572	0.264158382	0.599596295	3.930156371	6.008258722	0.441914953
Desglucocoroloside	1.408659697	1.999243578	1.422735915	2.000148348	1.763942141	1.700462398	1.320434235	1.201755318	2.015706846	0.528178504	2.961069523	2.624116996	6.578680939	0.525842724	0.266045519	3.113663072	6.479297588	0.670553785	2.673644955	2.528325408	0.205372354	1.412605831	11.97902197	1.441486621	0.159806061	2.953858397	0.225767781	0.423800523	0.213362758	0.251383716	0.770851794	0.295079573	0.412176987	1.039804509	0.050228325	0.036712899	0.754628399	0.275005096	0.29072105	2.399856331	1.37632438	2.138841177	0.202008693	0.008650076	0.502596565	1.976289724	1.637595108	0.390387147	0.243125037	0.195700661	3.52704801	0.821942691	17.03880967	0.870331147	1.287644079	2.166208669	0.839299577	6.845484012	3.619441308	2.243117817	0.376916883	1.866063517	4.553803997	1.398458433	0.692263061	4.762316369	0.855308935	0.219170209	0.372789543	0.137033297	1.14E-09	0.3428924	3.168295976	0.869838695	0.40128019	1.205025627	1.197340509	1.235135531	0.177195838	2.832323801	1.233780275	1.574930351	0.185647345	1.463869935	0.547415831	1.299601148	1.431853135	0.771105165	0.264433509
Spinoside A	16.31086317	17.26008284	15.92895388	15.58436798	16.90330364	17.69493796	17.24186998	16.91857016	16.00802096	9.218678781	39.69148453	12.99171644	22.67261792	4.49875348	20.51546886	170.1435142	37.38563645	29.6349782	10.89265354	8.028569346	2.906363148	45.11894917	52.60565131	8.839185964	8.465454144	11.67904315	23.30116146	7.309875002	11.27215358	2.09569481	7.757335189	10.97654809	37.43199836	14.16217523	53.56396583	68.68409418	51.5785958	25.67985146	10.53507416	7.571239814	6.931131912	27.566428	10.82574436	6.299756359	3.907327756	17.32839777	14.55925006	7.195325517	12.55798499	6.934997299	29.64698546	10.45424331	11.92142173	19.05908838	17.87290532	7.972831558	40.89919523	22.42556055	6.5362138	9.707523815	2.657048168	12.09030575	14.83273227	8.508478747	5.773970566	16.9448298	30.14860471	5.458965405	9.935441405	0.622094547	0.42417323	11.11761917	10.18902413	4.430703362	7.306961366	21.35934479	8.760787909	4.90457466	15.16541199	6.850393937	7.534811195	42.10108202	9.691942667	3.810221914	4.993620902	9.063142294	13.74937463	10.00061324	5.305665971
Neotame	10.8267035	11.59445768	10.88758348	11.83078485	11.66716984	11.67130853	11.79816256	10.86527158	11.85465414	8.96576133	3.598272734	3.445976153	9.342301206	6.483713167	11.61899828	13.56676776	5.886824981	2.634149067	5.833548613	8.569871911	15.72313818	6.736513236	7.823022696	6.57510596	5.254281406	10.00743658	6.02610908	7.153279269	10.51500351	6.54106057	3.144023463	7.193713887	5.110012269	2.932890657	6.994753225	2.142315534	4.230653221	5.10131479	7.881656098	5.563091673	25.61773049	9.675884477	10.04669773	3.577546647	7.306966003	39.2609282	7.348326335	8.3110643	7.865199095	8.649990108	14.15355611	12.29240328	37.91056059	28.11229665	25.85264374	35.31111868	23.94634916	6.292497808	12.08679488	2.87942165	4.538501849	20.73447284	14.05648069	11.32840372	8.605962719	12.27870304	3.4949797	11.53724537	15.59154088	2.038609857	0.398706356	10.13371274	9.544857966	24.20132371	15.10169106	6.960170878	13.44404799	15.64596015	24.98941855	3.05867478	3.534617747	5.160715362	20.65831098	7.774844522	9.056793958	19.8747385	29.23956459	13.46494696	22.86894456
