pathway_id,pathway_size,foreground_size,background_size,foreground_in_pathway,foreground_not_in_pathway,background_in_pathway_not_foreground,background_not_in_pathway_not_foreground,oddsratio,p_value,q_value
map04080,13,242,529,5,237,8,279,0.7357594936708861,0.7912187790325278,0.9145256017388957
map04742,16,242,529,6,236,10,277,0.7042372881355933,0.8225291120040904,0.9204801668238498
map00552,3,242,529,1,241,2,285,0.5912863070539419,0.8410748682667164,0.9204801668238498
map01320,3,242,529,1,241,2,285,0.5912863070539419,0.8410748682667164,0.9204801668238498
map00621,3,242,529,1,241,2,285,0.5912863070539419,0.8410748682667164,0.9204801668238498
map00562,3,242,529,1,241,2,285,0.5912863070539419,0.8410748682667164,0.9204801668238498
map04923,3,242,529,1,241,2,285,0.5912863070539419,0.8410748682667164,0.9204801668238498
map00626,3,242,529,1,241,2,285,0.5912863070539419,0.8410748682667164,0.9204801668238498
map00860,6,242,529,2,240,4,283,0.5895833333333333,0.8469370376730246,0.9204801668238498
map00600,6,242,529,2,240,4,283,0.5895833333333333,0.8469370376730246,0.9204801668238498
map01070,19,242,529,7,235,12,275,0.6826241134751773,0.8480828503320864,0.9204801668238498
map00053,12,242,529,4,238,8,279,0.5861344537815126,0.8792394175352038,0.9485128261894926
map00920,7,242,529,2,240,5,282,0.47,0.9059983362024949,0.9628773228858983
map00190,4,242,529,1,241,3,284,0.39280774550484093,0.9141925144253754,0.9628773228858983
map05012,4,242,529,1,241,3,284,0.39280774550484093,0.9141925144253754,0.9628773228858983
map00500,4,242,529,1,241,3,284,0.39280774550484093,0.9141925144253754,0.9628773228858983
map05215,5,242,529,1,241,4,283,0.29356846473029047,0.9537456792045357,0.9856043461518835
map04981,5,242,529,1,241,4,283,0.29356846473029047,0.9537456792045357,0.9856043461518835
map00996,5,242,529,1,241,4,283,0.29356846473029047,0.9537456792045357,0.9856043461518835
map00591,6,242,529,1,241,5,282,0.23402489626556017,0.9751074075108379,0.9856043461518835
map04973,6,242,529,1,241,5,282,0.23402489626556017,0.9751074075108379,0.9856043461518835
map04382,6,242,529,1,241,5,282,0.23402489626556017,0.9751074075108379,0.9856043461518835
map05200,6,242,529,1,241,5,282,0.23402489626556017,0.9751074075108379,0.9856043461518835
map04977,10,242,529,2,240,8,279,0.290625,0.9800672430836145,0.9856043461518835
map00140,8,242,529,1,241,7,280,0.16597510373443983,0.9928259848609654,0.9928259848609654
