pathway_id,pathway_size,foreground_size,background_size,foreground_in_pathway,foreground_not_in_pathway,background_in_pathway_not_foreground,background_not_in_pathway_not_foreground,oddsratio,p_value,q_value
R-HSA-70171,5,947,1241,4,943,1,293,1.2428419936373276,0.6604609163675196,0.996898974243043
R-HSA-70263,5,947,1241,4,943,1,293,1.2428419936373276,0.6604609163675196,0.996898974243043
R-HSA-70268,5,947,1241,4,943,1,293,1.2428419936373276,0.6604609163675196,0.996898974243043
R-HSA-8964539,5,947,1241,4,943,1,293,1.2428419936373276,0.6604609163675196,0.996898974243043
R-HSA-163560,5,947,1241,4,943,1,293,1.2428419936373276,0.6604609163675196,0.996898974243043
R-HSA-73614,5,947,1241,4,943,1,293,1.2428419936373276,0.6604609163675196,0.996898974243043
R-HSA-6798163,5,947,1241,4,943,1,293,1.2428419936373276,0.6604609163675196,0.996898974243043
R-HSA-70895,5,947,1241,4,943,1,293,1.2428419936373276,0.6604609163675196,0.996898974243043
R-HSA-352230,8,947,1241,6,941,2,292,0.9309245483528161,0.711186565779748,0.996898974243043
R-HSA-74259,8,947,1241,6,941,2,292,0.9309245483528161,0.711186565779748,0.996898974243043
R-HSA-159418,11,947,1241,8,939,3,291,0.8264110756123536,0.749347859895233,0.996898974243043
R-HSA-5619044,4,947,1241,3,944,1,293,0.9311440677966102,0.7603671872338911,0.996898974243043
R-HSA-5619094,4,947,1241,3,944,1,293,0.9311440677966102,0.7603671872338911,0.996898974243043
R-HSA-5659735,4,947,1241,3,944,1,293,0.9311440677966102,0.7603671872338911,0.996898974243043
R-HSA-204174,4,947,1241,3,944,1,293,0.9311440677966102,0.7603671872338911,0.996898974243043
R-HSA-6782861,4,947,1241,3,944,1,293,0.9311440677966102,0.7603671872338911,0.996898974243043
R-HSA-611105,4,947,1241,3,944,1,293,0.9311440677966102,0.7603671872338911,0.996898974243043
R-HSA-70221,4,947,1241,3,944,1,293,0.9311440677966102,0.7603671872338911,0.996898974243043
R-HSA-9840310,4,947,1241,3,944,1,293,0.9311440677966102,0.7603671872338911,0.996898974243043
R-HSA-2453902,4,947,1241,3,944,1,293,0.9311440677966102,0.7603671872338911,0.996898974243043
R-HSA-177135,4,947,1241,3,944,1,293,0.9311440677966102,0.7603671872338911,0.996898974243043
R-HSA-73817,4,947,1241,3,944,1,293,0.9311440677966102,0.7603671872338911,0.996898974243043
R-HSA-428643,7,947,1241,5,942,2,292,0.7749469214437368,0.7835664697380472,0.996898974243043
