Input name	RefMet_ID	Formula	Exact mass	Super class	Main class	Sub class	PubChem_CID	ChEBI_ID	HMDB_ID	LM_ID	KEGG_ID	INCHI_KEY	SMILES	Standardized name	ChEBI_ID_Step1_reactome	Reactome_Pathways_Step1	KEGG_Compounds_Step1	KEGG_Pathways_Step1	CHEBI_Exact_From_Names	CHEBI_Fuzzy_From_Names	CHEBI_From_Names_All	CHEBI_ID_Step2	KEGG_Exact_From_Names	KEGG_Fuzzy_From_Names	KEGG_From_Names_All	KEGG_ID_Step2	ChEBI_ID_Step2_reactome	Reactome_Pathways_Step2	KEGG_Compounds_Step2	KEGG_Pathways_Step2	CHEBI_RO_Equivalents	CHEBI_ID_Step3	KEGG_ID_Step3	ChEBI_ID_Step3_reactome	Reactome_Pathways_Step3	KEGG_Compounds_Step3	KEGG_Pathways_Step3	CHEBI_is_a_Equivalents	CHEBI_ID_Step4	KEGG_ID_Step4	ChEBI_ID_Step4_reactome	Reactome_Pathways_Step4	KEGG_Compounds_Step4	KEGG_Pathways_Step4	CHEBI_IsA_Generalisation	Reactome_Pathways_IsA_Generalisation	n_pathways_isa_generalisation
PE(18:0_18:2)	RM0001471	C41H78NO8P	743.5465	Glycerophospholipids	Glycerophosphoethanolamines	PE								PE 18:0_18:2																																	0
NAE(20:0)	RM0153081	C22H45NO2	355.3450	Fatty Acyls	Fatty amides	NAE	3787294	CHEBI:85253	HMDB0248559	LMFA08040038		AUJVQJHODMISJP-UHFFFAOYSA-N	CCCCCCCCCCCCCCCCCCCC(=O)NCCO	Eicosanoyl-EA					CHEBI:85253	CHEBI:85253	CHEBI:85253	CHEBI:85253										CHEBI:85253							CHEBI:85253						CHEBI:30879	R-HSA-1483166,R-HSA-2022377,R-HSA-8935690	3
PE(P-16:0_20:4)	RM0017415	C41H74NO7P	723.5203	Glycerophospholipids	Glycerophosphoethanolamines	O-PE								PE P-16:0/20:4					CHEBI:167286	CHEBI:136195,CHEBI:167286,CHEBI:167286,CHEBI:84527	CHEBI:167286,CHEBI:136195,CHEBI:84527	CHEBI:84527,CHEBI:136195,CHEBI:167286									CHEBI:133647	CHEBI:84527,CHEBI:133647,CHEBI:136195,CHEBI:167286							CHEBI:84527,CHEBI:133647,CHEBI:136195,CHEBI:167286						CHEBI:17476	R-HSA-1482788	1
LPC(20:4/0:0)	RM0048623	C28H50NO7P	543.3325	Glycerophospholipids	Glycerophosphocholines	LPC								LPC 20:4/0:0					CHEBI:86259,CHEBI:91310	CHEBI:86259,CHEBI:91310	CHEBI:86259,CHEBI:91310	CHEBI:86259,CHEBI:91310										CHEBI:86259,CHEBI:91310						CHEBI:74344	CHEBI:74344,CHEBI:86259,CHEBI:91310						CHEBI:58168	R-HSA-111995,R-HSA-1482839,R-HSA-2142753,R-HSA-6814848	4
Nonanoic acid	RM0153439	C9H18O2	158.1307	Fatty Acyls	Fatty acids	Saturated FA	8158	CHEBI:29019	HMDB0000847	LMFA01010009	C01601	FBUKVWPVBMHYJY-UHFFFAOYSA-N	CCCCCCCCC(=O)O	Pelargonic acid					CHEBI:29019	CHEBI:29019	CHEBI:29019	CHEBI:29019	C01601	C01601	C01601	C01601					CHEBI:32361	CHEBI:29019,CHEBI:32361	C01601						CHEBI:29019,CHEBI:32361	C01601					CHEBI:59554	R-HSA-390247,R-HSA-77289	2
L-Leucine	RM0136379	C6H13NO2	131.0946	Organic acids	Amino acids and peptides	Amino acids	6106	CHEBI:15603	HMDB0000687		C00123	ROHFNLRQFUQHCH-YFKPBYRVSA-N	CC(C)C[C@@H](C(=O)O)N	Leucine			C00123	map01100,map01110,map01210,map01230,map00280,map00290,map00966,map01060,map01065,map00970,map02010,map04150,map04974,map04978,map05230,map05131	CHEBI:15603,CHEBI:25017,CHEBI:30006,CHEBI:57427	CHEBI:15603,CHEBI:25017,CHEBI:30006,CHEBI:57427	CHEBI:15603,CHEBI:25017,CHEBI:30006,CHEBI:57427	CHEBI:15603,CHEBI:25017,CHEBI:30006,CHEBI:57427	C00123,C16439	C00123,C16439	C00123,C16439	C00123,C16439	CHEBI:57427	R-HSA-352230,R-HSA-379716,R-HSA-379726,R-HSA-442660,R-HSA-5619044,R-HSA-5619094,R-HSA-5619113,R-HSA-5659735,R-HSA-5660862,R-HSA-5660883,R-HSA-70895,R-HSA-70895,R-HSA-71240,R-HSA-9639288	C00123	map01100,map01110,map01210,map01230,map00280,map00290,map00966,map01060,map01065,map00970,map02010,map04150,map04974,map04978,map05230,map05131	CHEBI:28225,CHEBI:30005,CHEBI:32619,CHEBI:32620,CHEBI:32623,CHEBI:32624,CHEBI:32627,CHEBI:32628,CHEBI:143079	CHEBI:15603,CHEBI:25017,CHEBI:28225,CHEBI:30005,CHEBI:30006,CHEBI:32619,CHEBI:32620,CHEBI:32623,CHEBI:32624,CHEBI:32627,CHEBI:32628,CHEBI:57427,CHEBI:143079	C00123,C01570,C16439	CHEBI:57427	R-HSA-352230,R-HSA-379716,R-HSA-379726,R-HSA-442660,R-HSA-5619044,R-HSA-5619094,R-HSA-5619113,R-HSA-5659735,R-HSA-5660862,R-HSA-5660883,R-HSA-70895,R-HSA-70895,R-HSA-71240,R-HSA-9639288	C00123	map01100,map01110,map01210,map01230,map00280,map00290,map00966,map01060,map01065,map00970,map02010,map04150,map04974,map04978,map05230,map05131	CHEBI:192087	CHEBI:15603,CHEBI:25017,CHEBI:28225,CHEBI:30005,CHEBI:30006,CHEBI:32619,CHEBI:32620,CHEBI:32623,CHEBI:32624,CHEBI:32627,CHEBI:32628,CHEBI:57427,CHEBI:143079,CHEBI:192087	C00123,C01570,C16439	CHEBI:57427	R-HSA-352230,R-HSA-379716,R-HSA-379726,R-HSA-442660,R-HSA-5619044,R-HSA-5619094,R-HSA-5619113,R-HSA-5659735,R-HSA-5660862,R-HSA-5660883,R-HSA-70895,R-HSA-70895,R-HSA-71240,R-HSA-9639288	C00123	map01100,map01110,map01210,map01230,map00280,map00290,map00966,map01060,map01065,map00970,map02010,map04150,map04974,map04978,map05230,map05131			0
CE(20:3)	RM0125977	C47H78O2	674.6002	Sterol Lipids	Sterol esters	Chol. esters								CE 20:3					CHEBI:138331,CHEBI:84346	CHEBI:138331,CHEBI:84346	CHEBI:138331,CHEBI:84346	CHEBI:84346,CHEBI:138331										CHEBI:84346,CHEBI:138331						CHEBI:88752,CHEBI:137412	CHEBI:84346,CHEBI:88752,CHEBI:137412,CHEBI:138331						CHEBI:17002	R-HSA-163560,R-HSA-192456,R-HSA-202733,R-HSA-211945,R-HSA-2168880,R-HSA-3000471,R-HSA-3000480,R-HSA-3000484,R-HSA-3000497,R-HSA-432142,R-HSA-5686938,R-HSA-8856825,R-HSA-8856828,R-HSA-8866423,R-HSA-8963888,R-HSA-8963896,R-HSA-8963901,R-HSA-8964011,R-HSA-8964026,R-HSA-8964038,R-HSA-8964041,R-HSA-8964046,R-HSA-8964058,R-HSA-8964572,R-HSA-9707616,R-HSA-975634,R-HSA-9918432,R-HSA-9918481,R-HSA-9918487,R-HSA-9920588,R-HSA-9920951	31
1-Hexadecanol	RM0139503	C16H34O	242.2610	Fatty Acyls	Fatty alcohols	Fatty alcohols	2682	CHEBI:16125	HMDB0003424	LMFA05000061	C00823	BXWNKGSJHAJOGX-UHFFFAOYSA-N	CCCCCCCCCCCCCCCCO	Cetyl alcohol	CHEBI:16125	R-HSA-75896,R-HSA-9640463	C00823	map00071	CHEBI:16125	CHEBI:16125	CHEBI:16125	CHEBI:16125	C00823	C00823	C00823	C00823	CHEBI:16125	R-HSA-75896,R-HSA-9640463	C00823	map00071		CHEBI:16125	C00823	CHEBI:16125	R-HSA-75896,R-HSA-9640463	C00823	map00071		CHEBI:16125	C00823	CHEBI:16125	R-HSA-75896,R-HSA-9640463	C00823	map00071			0
Diphenyl ether	-	-	-	-	-	-	-		-	-		-	-	-					CHEBI:39258	CHEBI:39258	CHEBI:39258	CHEBI:39258										CHEBI:39258							CHEBI:39258								0
LPE(18:2)	RM0048672	C23H44NO7P	477.2855	Glycerophospholipids	Glycerophosphoethanolamines	LPE								LPE 18:2					CHEBI:72389,CHEBI:76233,CHEBI:91296	CHEBI:76233,CHEBI:72389,CHEBI:72389,CHEBI:91296	CHEBI:72389,CHEBI:76233,CHEBI:91296	CHEBI:72389,CHEBI:76233,CHEBI:91296									CHEBI:76090	CHEBI:72389,CHEBI:76090,CHEBI:76233,CHEBI:91296						CHEBI:83058,CHEBI:131744,CHEBI:131745,CHEBI:133732	CHEBI:72389,CHEBI:76090,CHEBI:76233,CHEBI:83058,CHEBI:91296,CHEBI:131744,CHEBI:131745,CHEBI:133732						CHEBI:28936,CHEBI:36314	R-HSA-1482788,R-HSA-1482839,R-HSA-1483152	3
PC(O-38:5)	RM0134819	C46H84NO7P	793.5985	Glycerophospholipids	Glycerophosphocholines	O-PC								PC O-38:5					CHEBI:64445	CHEBI:64445,CHEBI:64445	CHEBI:64445	CHEBI:64445										CHEBI:64445						CHEBI:84827,CHEBI:136123	CHEBI:64445,CHEBI:84827,CHEBI:136123						CHEBI:36313	R-HSA-1482788	1
TG(12:0_16:0_20:4)	RM0110595	C51H90O6	798.6737	Glycerolipids	Triradylglycerols	TAG								TG 12:0_16:0_20:4																																	0
Fluconazole	RM0108860	C13H12F2N6O	306.1041	Benzenoids	Halobenzenes	Fluorobenzenes	3365	CHEBI:46081	HMDB0014342			RFHAOTPXVQNOHP-UHFFFAOYSA-N	c1cc(c(cc1F)F)C(Cn1cncn1)(Cn1cncn1)O	Fluconazole					CHEBI:46081	CHEBI:46081	CHEBI:46081	CHEBI:46081										CHEBI:46081							CHEBI:46081						CHEBI:30879	R-HSA-1483166,R-HSA-2022377,R-HSA-8935690	3
Crotonic acid	RM0152787	C4H6O2	86.0368	Organic acids	Carboxylic acids	Carboxylic acids	637090	CHEBI:41131	HMDB0010720	LMFA01030195	C01771	LDHQCZJRKDOVOX-NSCUHMNNSA-N	C/C=C/C(=O)O	Crotonic acid					CHEBI:17217,CHEBI:41131,CHEBI:41131	CHEBI:17217,CHEBI:41131,CHEBI:41131	CHEBI:17217,CHEBI:41131,CHEBI:41131	CHEBI:17217,CHEBI:41131	C01771	C01771	C01771	C01771					CHEBI:35899,CHEBI:36258	CHEBI:17217,CHEBI:35899,CHEBI:36258,CHEBI:41131	C01771					CHEBI:36253,CHEBI:36254	CHEBI:17217,CHEBI:35899,CHEBI:36253,CHEBI:36254,CHEBI:36258,CHEBI:41131	C01771					CHEBI:33575,CHEBI:35366	R-HSA-1482883,R-HSA-167826,R-HSA-422085,R-HSA-426048,R-HSA-6809371,R-HSA-6811436,R-HSA-8963889,R-HSA-8964038	8
TG(14:0_16:0_18:1)	RM0134318	C51H96O6	804.7207	Glycerolipids	Triradylglycerols	TAG								TG 14:0_16:0_18:1					CHEBI:167294	CHEBI:167294,CHEBI:167294	CHEBI:167294	CHEBI:167294										CHEBI:167294							CHEBI:167294						CHEBI:17855	R-HSA-1482883,R-HSA-163560,R-HSA-192456,R-HSA-202733,R-HSA-3000471,R-HSA-3000480,R-HSA-3000484,R-HSA-3000497,R-HSA-432142,R-HSA-5686938,R-HSA-6809371,R-HSA-75109,R-HSA-8856825,R-HSA-8856828,R-HSA-8866423,R-HSA-8963888,R-HSA-8963889,R-HSA-8963901,R-HSA-8964011,R-HSA-8964026,R-HSA-8964038,R-HSA-8964041,R-HSA-8964046,R-HSA-8964058,R-HSA-8964572,R-HSA-9707616,R-HSA-975634,R-HSA-9918432,R-HSA-9918481,R-HSA-9918487,R-HSA-9920588,R-HSA-9920951	32
SM(41:3;3O)	RM0186413	C46H89N2O7P	812.6407	Sphingolipids	Phosphosphingolipids	SM								SM 41:3;O3																																	0
PI(18:1_20:4)	RM0057263	C47H81O13P	884.5415	Glycerophospholipids	Glycerophosphoinositols	PI								PI 18:1_20:4																																	0
PE(P-20:0_20:5)	RM0055413	C45H80NO7P	777.5672	Glycerophospholipids	Glycerophosphoethanolamines	O-PE								PE P-20:0/20:5																																	0
SM(34:2;2O)	RM0134151	C39H77N2O6P	700.5519	Sphingolipids	Phosphosphingolipids	SM								SM 34:2;O2																																	0
Supraene	RM0009831	C30H50	410.3913	Prenol Lipids	Isoprenoids	C30 isoprenoids	5280370	CHEBI:15440	HMDB0000256	LMPR0106010002	C00751	YYGNTYWPHWGJRM-AAJYLUCBSA-N	CC(=CCC/C(=C/CC/C(=C/CC/C=C(\C)/CC/C=C(\C)/CCC=C(C)C)/C)/C)C	Squalene	CHEBI:15440	R-HSA-198933,R-HSA-9969896	C00751	map01100,map01110,map00100,map00909,map00996,map00999,map01060,map01062,map01066,map01070	CHEBI:15440,CHEBI:15440	CHEBI:15440,CHEBI:15440	CHEBI:15440,CHEBI:15440	CHEBI:15440	C00751	C00751	C00751	C00751	CHEBI:15440	R-HSA-198933,R-HSA-9969896	C00751	map01100,map01110,map00100,map00909,map00996,map00999,map01060,map01062,map01066,map01070		CHEBI:15440	C00751	CHEBI:15440	R-HSA-198933,R-HSA-9969896	C00751	map01100,map01110,map00100,map00909,map00996,map00999,map01060,map01062,map01066,map01070		CHEBI:15440	C00751	CHEBI:15440	R-HSA-198933,R-HSA-9969896	C00751	map01100,map01110,map00100,map00909,map00996,map00999,map01060,map01062,map01066,map01070			0
Diisoamyl ether	-	-	-	-	-	-	-		-	-		-	-	-					CHEBI:183294	CHEBI:183294	CHEBI:183294	CHEBI:183294										CHEBI:183294							CHEBI:183294								0
Diethylene glycol	RM0156025	C4H10O3	106.0630	Organic oxygen compounds	Ethers	Dialkyl ethers	8117	CHEBI:46807	HMDB0251245		C14689	MTHSVFCYNBDYFN-UHFFFAOYSA-N	C(COCCO)O	Diethylene glycol					CHEBI:46807,CHEBI:46807	CHEBI:46807,CHEBI:46807	CHEBI:46807,CHEBI:46807	CHEBI:46807	C14689	C14689	C14689	C14689						CHEBI:46807	C14689						CHEBI:46807	C14689					CHEBI:30879	R-HSA-1483166,R-HSA-2022377,R-HSA-8935690	3
PI(34:2)	RM0138799	C43H79O13P	834.5258	Glycerophospholipids	Glycerophosphoinositols	PI								PI 34:2					CHEBI:136243,CHEBI:74238,CHEBI:88558,CHEBI:88561,CHEBI:88562,CHEBI:88563,CHEBI:88605,CHEBI:88626,CHEBI:88640,CHEBI:73212	CHEBI:136243,CHEBI:136243,CHEBI:88558,CHEBI:88561,CHEBI:88562,CHEBI:88563,CHEBI:88605,CHEBI:88626,CHEBI:88640,CHEBI:73212,CHEBI:74238,CHEBI:74238	CHEBI:136243,CHEBI:74238,CHEBI:88558,CHEBI:88561,CHEBI:88562,CHEBI:88563,CHEBI:88605,CHEBI:88626,CHEBI:88640,CHEBI:73212	CHEBI:73212,CHEBI:74238,CHEBI:88558,CHEBI:88561,CHEBI:88562,CHEBI:88563,CHEBI:88605,CHEBI:88626,CHEBI:88640,CHEBI:136243									CHEBI:72838	CHEBI:72838,CHEBI:73212,CHEBI:74238,CHEBI:88558,CHEBI:88561,CHEBI:88562,CHEBI:88563,CHEBI:88605,CHEBI:88626,CHEBI:88640,CHEBI:136243						CHEBI:136244,CHEBI:136493	CHEBI:72838,CHEBI:73212,CHEBI:74238,CHEBI:88558,CHEBI:88561,CHEBI:88562,CHEBI:88563,CHEBI:88605,CHEBI:88626,CHEBI:88640,CHEBI:136243,CHEBI:136244,CHEBI:136493						CHEBI:28874,CHEBI:57880	R-HSA-1482922,R-HSA-1483196,R-HSA-1483226,R-HSA-1483248,R-HSA-162710,R-HSA-163125,R-HSA-1632852,R-HSA-1660499,R-HSA-1660514,R-HSA-1660516,R-HSA-1660517,R-HSA-198933,R-HSA-2046106,R-HSA-3000471,R-HSA-3000480,R-HSA-5668599,R-HSA-9636383,R-HSA-9793528	18
SM(44:2;3O)	RM0162340	C49H97N2O7P	856.7033	Sphingolipids	Phosphosphingolipids	SM								SM 44:2;O3																																	0
LPC(20:5/0:0)	RM0048629	C28H48NO7P	541.3168	Glycerophospholipids	Glycerophosphocholines	LPC								LPC 20:5/0:0					CHEBI:88686,CHEBI:91311	CHEBI:88686,CHEBI:91311	CHEBI:88686,CHEBI:91311	CHEBI:88686,CHEBI:91311										CHEBI:88686,CHEBI:91311							CHEBI:88686,CHEBI:91311						CHEBI:58168,CHEBI:60479	R-HSA-111995,R-HSA-1482839,R-HSA-1483115,R-HSA-2142753,R-HSA-3000471,R-HSA-3000480,R-HSA-3000484,R-HSA-5686938,R-HSA-6814848	9
PE(P-16:0_18:1)	RM0134760	C39H76NO7P	701.5359	Glycerophospholipids	Glycerophosphoethanolamines	O-PE								PE P-16:0/18:1					CHEBI:167283	CHEBI:136187,CHEBI:167283,CHEBI:167283,CHEBI:84533	CHEBI:167283,CHEBI:136187,CHEBI:84533	CHEBI:84533,CHEBI:136187,CHEBI:167283										CHEBI:84533,CHEBI:136187,CHEBI:167283							CHEBI:84533,CHEBI:136187,CHEBI:167283						CHEBI:17476	R-HSA-1482788	1
2-Isopropyl-5-methyl-1-heptanol	-	-	-	-	-	-	-		-	-		-	-	-					CHEBI:84281	CHEBI:84281	CHEBI:84281	CHEBI:84281										CHEBI:84281							CHEBI:84281						CHEBI:30879	R-HSA-1483166,R-HSA-2022377,R-HSA-8935690	3
LPC(16:1)	RM0048603	C24H48NO7P	493.3168	Glycerophospholipids	Glycerophosphocholines	LPC								LPC 16:1					CHEBI:64560,CHEBI:133515	CHEBI:133515,CHEBI:64560,CHEBI:64560	CHEBI:64560,CHEBI:133515	CHEBI:64560,CHEBI:133515										CHEBI:64560,CHEBI:133515						CHEBI:73851,CHEBI:84752,CHEBI:91298,CHEBI:91305,CHEBI:134604,CHEBI:140432	CHEBI:64560,CHEBI:73851,CHEBI:84752,CHEBI:91298,CHEBI:91305,CHEBI:133515,CHEBI:134604,CHEBI:140432						CHEBI:28716,CHEBI:60479	R-HSA-1483115,R-HSA-3000471,R-HSA-3000480,R-HSA-3000484,R-HSA-381771,R-HSA-416476,R-HSA-444209,R-HSA-5686938,R-HSA-6814848	9
2,3-Butanediol	RM0118136	C4H10O2	90.0681	Organic oxygen compounds	Alcohols and polyols	1,2-diols	225936	CHEBI:16982	HMDB0033007		C03044	OWBTYPJTUOEWEK-QWWZWVQMSA-N	C[C@H]([C@@H](C)O)O	2,3-Butanediol			C03044	map01110,map00650	CHEBI:62064	CHEBI:62064	CHEBI:62064	CHEBI:16982,CHEBI:62064	C03044	C03044	C03044	C03044			C03044	map01110,map00650	CHEBI:16812	CHEBI:16812,CHEBI:16982,CHEBI:62064	C03044,C03046			C03044,C03046	map01110,map00650,map01110,map00650	CHEBI:75460	CHEBI:16812,CHEBI:16982,CHEBI:62064,CHEBI:75460	C03044,C03046			C03044,C03046	map01110,map00650,map01110,map00650	CHEBI:30879	R-HSA-1483166,R-HSA-2022377,R-HSA-8935690	3
1-((1-((1-Methoxypropan-2-yl)oxy)propan-2-yl)oxy)propan-2-ol	-	-	-	-	-	-	-		-	-		-	-	-					CHEBI:183311	CHEBI:183311	CHEBI:183311	CHEBI:183311										CHEBI:183311							CHEBI:183311						CHEBI:30879	R-HSA-1483166,R-HSA-2022377,R-HSA-8935690	3
DG(36:5)	RM0035492	C39H66O5	614.4910	Glycerolipids	Diradylglycerols	DAG								DG 36:5					CHEBI:85698,CHEBI:88397,CHEBI:88475,CHEBI:88487,CHEBI:88489,CHEBI:88711,CHEBI:88789,CHEBI:88791,CHEBI:88991,CHEBI:88992,CHEBI:89170,CHEBI:89198,CHEBI:89210,CHEBI:89223,CHEBI:89262,CHEBI:89325,CHEBI:89435,CHEBI:89660,CHEBI:89674,CHEBI:89686,CHEBI:89812	CHEBI:85698,CHEBI:88397,CHEBI:88475,CHEBI:88487,CHEBI:88489,CHEBI:88711,CHEBI:88789,CHEBI:88791,CHEBI:88991,CHEBI:88992,CHEBI:89170,CHEBI:89198,CHEBI:89210,CHEBI:89223,CHEBI:89262,CHEBI:89325,CHEBI:89435,CHEBI:89660,CHEBI:89674,CHEBI:89686,CHEBI:89812	CHEBI:85698,CHEBI:88397,CHEBI:88475,CHEBI:88487,CHEBI:88489,CHEBI:88711,CHEBI:88789,CHEBI:88791,CHEBI:88991,CHEBI:88992,CHEBI:89170,CHEBI:89198,CHEBI:89210,CHEBI:89223,CHEBI:89262,CHEBI:89325,CHEBI:89435,CHEBI:89660,CHEBI:89674,CHEBI:89686,CHEBI:89812	CHEBI:85698,CHEBI:88397,CHEBI:88475,CHEBI:88487,CHEBI:88489,CHEBI:88711,CHEBI:88789,CHEBI:88791,CHEBI:88991,CHEBI:88992,CHEBI:89170,CHEBI:89198,CHEBI:89210,CHEBI:89223,CHEBI:89262,CHEBI:89325,CHEBI:89435,CHEBI:89660,CHEBI:89674,CHEBI:89686,CHEBI:89812										CHEBI:85698,CHEBI:88397,CHEBI:88475,CHEBI:88487,CHEBI:88489,CHEBI:88711,CHEBI:88789,CHEBI:88791,CHEBI:88991,CHEBI:88992,CHEBI:89170,CHEBI:89198,CHEBI:89210,CHEBI:89223,CHEBI:89262,CHEBI:89325,CHEBI:89435,CHEBI:89660,CHEBI:89674,CHEBI:89686,CHEBI:89812							CHEBI:85698,CHEBI:88397,CHEBI:88475,CHEBI:88487,CHEBI:88489,CHEBI:88711,CHEBI:88789,CHEBI:88791,CHEBI:88991,CHEBI:88992,CHEBI:89170,CHEBI:89198,CHEBI:89210,CHEBI:89223,CHEBI:89262,CHEBI:89325,CHEBI:89435,CHEBI:89660,CHEBI:89674,CHEBI:89686,CHEBI:89812						CHEBI:18035	R-HSA-112043,R-HSA-1250196,R-HSA-192456,R-HSA-202424,R-HSA-202433,R-HSA-2029485,R-HSA-2871809,R-HSA-2871837,R-HSA-418890,R-HSA-5218921,R-HSA-5607764,R-HSA-6809371,R-HSA-8963889,R-HSA-8963901,R-HSA-8964058,R-HSA-9027277,R-HSA-9648002,R-HSA-9664323,R-HSA-9680350,R-HSA-975634	20
PI(38:6)	RM0134528	C47H79O13P	882.5258	Glycerophospholipids	Glycerophosphoinositols	PI								PI 38:6					CHEBI:138567,CHEBI:74242	CHEBI:138567,CHEBI:138567,CHEBI:74242,CHEBI:74242	CHEBI:138567,CHEBI:74242	CHEBI:74242,CHEBI:138567										CHEBI:74242,CHEBI:138567						CHEBI:234384	CHEBI:74242,CHEBI:138567,CHEBI:234384						CHEBI:28874,CHEBI:57880	R-HSA-1482922,R-HSA-1483196,R-HSA-1483226,R-HSA-1483248,R-HSA-162710,R-HSA-163125,R-HSA-1632852,R-HSA-1660499,R-HSA-1660514,R-HSA-1660516,R-HSA-1660517,R-HSA-198933,R-HSA-2046106,R-HSA-3000471,R-HSA-3000480,R-HSA-5668599,R-HSA-9636383,R-HSA-9793528	18
TG(18:1_18:2_24:5)	RM0176601	C63H106O6	958.7989	Glycerolipids	Triradylglycerols	TAG								TG 18:1_18:2_24:5																																	0
LPC(16:1/0:0)	RM0048628	C24H48NO7P	493.3168	Glycerophospholipids	Glycerophosphocholines	LPC								LPC 16:1/0:0					CHEBI:134604,CHEBI:91305	CHEBI:134604,CHEBI:91305	CHEBI:134604,CHEBI:91305	CHEBI:91305,CHEBI:134604										CHEBI:91305,CHEBI:134604						CHEBI:84752	CHEBI:84752,CHEBI:91305,CHEBI:134604						CHEBI:58168	R-HSA-111995,R-HSA-1482839,R-HSA-2142753,R-HSA-6814848	4
SM(37:2;3O)	RM0026263	C42H83N2O7P	758.5938	Sphingolipids	Phosphosphingolipids	SM								SM 37:2;O3																																	0
N-ethyl-Acetamide	-	-	-	-	-	-	-		-	-		-	-	-																																	0
Nonadecane	RM0150436	C19H40	268.3130	Fatty Acyls	Hydrocarbons	Hydrocarbons	12401	CHEBI:32927	HMDB0034289	LMFA11000578		LQERIDTXQFOHKA-UHFFFAOYSA-N	CCCCCCCCCCCCCCCCCCC	Nonadecane					CHEBI:32927	CHEBI:32927	CHEBI:32927	CHEBI:32927										CHEBI:32927							CHEBI:32927								0
PE(17:0_17:0)	RM0135078	C39H78NO8P	719.5465	Glycerophospholipids	Glycerophosphoethanolamines	PE	46891875	CHEBI:138218		LMGP02011213		YSFFAUPDXKTJMR-DIPNUNPCSA-N	CCCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCCCCCCCCCCCCCC	PE 17:0/17:0						CHEBI:138926	CHEBI:138926	CHEBI:138218,CHEBI:138926										CHEBI:138218,CHEBI:138926							CHEBI:138218,CHEBI:138926						CHEBI:36314,CHEBI:64612	R-HSA-1482788,R-HSA-1660661	2
3-Pyridinol	RM0108771	C5H5NO	95.0371	Alkaloids	Pyridine alkaloids	Nicotinic acid alkaloids	7971	CHEBI:87440				GRFNBEZIAWKNCO-UHFFFAOYSA-N	c1cc(cnc1)O	3-Hydroxypyridine					CHEBI:87440	CHEBI:87440	CHEBI:87440	CHEBI:87440										CHEBI:87440							CHEBI:87440								0
TG(14:0_15:0_18:1)	RM0114354	C50H94O6	790.7050	Glycerolipids	Triradylglycerols	TAG								TG 14:0_15:0_18:1																																	0
N-Isobutyrylglycine	RM0048090	C6H11NO3	145.0739	Organic acids	Amino acids and peptides	Amino acids	10855600	CHEBI:70979	HMDB0000730			DCICDMMXFIELDF-UHFFFAOYSA-N	CC(C)C(=O)NCC(=O)O	Isobutyrylglycine					CHEBI:70979	CHEBI:70979	CHEBI:70979	CHEBI:70979									CHEBI:133610	CHEBI:70979,CHEBI:133610							CHEBI:70979,CHEBI:133610						CHEBI:33575	R-HSA-6809371	1
SM(18:2;2O/24:2)	RM0008933	C47H89N2O6P	808.6458	Sphingolipids	Phosphosphingolipids	SM								SM 18:2;O2/24:2																																	0
SM(18:1;2O/26:2)	RM0134126	C49H95N2O6P	838.6928	Sphingolipids	Phosphosphingolipids	SM								SM 18:1;O2/26:2																																	0
Carbitol	-	-	-	-	-	-	-		-	-		-	-	-					CHEBI:40572	CHEBI:40572	CHEBI:40572	CHEBI:40572										CHEBI:40572							CHEBI:40572						CHEBI:30879	R-HSA-1483166,R-HSA-2022377,R-HSA-8935690	3
PE(P-18:0_22:5)	RM0092655	C45H80NO7P	777.5672	Glycerophospholipids	Glycerophosphoethanolamines	O-PE								PE P-18:0/22:5					CHEBI:90485	CHEBI:136200,CHEBI:90485	CHEBI:90485,CHEBI:136200	CHEBI:90485,CHEBI:136200										CHEBI:90485,CHEBI:136200							CHEBI:90485,CHEBI:136200						CHEBI:17476	R-HSA-1482788	1
SM(18:2;2O/24:1)	RM0134145	C47H91N2O6P	810.6615	Sphingolipids	Phosphosphingolipids	SM								SM 18:2;O2/24:1																																	0
PC(17:0_22:6)	RM0171094	C47H82NO8P	819.5778	Glycerophospholipids	Glycerophosphocholines	PC								PC 17:0_22:6					CHEBI:166946	CHEBI:166946,CHEBI:166946	CHEBI:166946	CHEBI:166946										CHEBI:166946						CHEBI:166956	CHEBI:166946,CHEBI:166956						CHEBI:57643	R-HSA-111995,R-HSA-1369062,R-HSA-1482788,R-HSA-1482798,R-HSA-1482839,R-HSA-1483101,R-HSA-1483148,R-HSA-1483166,R-HSA-1483191,R-HSA-1483196,R-HSA-1660661,R-HSA-2029485,R-HSA-2142753,R-HSA-382556,R-HSA-5678771,R-HSA-5683678,R-HSA-5683826,R-HSA-5688399,R-HSA-6811436,R-HSA-8964058,R-HSA-9680350	21
LPC(18:0/0:0)	RM0048621	C26H54NO7P	523.3638	Glycerophospholipids	Glycerophosphocholines	LPC								LPC 18:0/0:0					CHEBI:73858,CHEBI:91313	CHEBI:73858,CHEBI:73858,CHEBI:91313	CHEBI:73858,CHEBI:91313	CHEBI:73858,CHEBI:91313										CHEBI:73858,CHEBI:91313							CHEBI:73858,CHEBI:91313						CHEBI:58168	R-HSA-111995,R-HSA-1482839,R-HSA-2142753,R-HSA-6814848	4
